OBJECTID,Field1,x,y,green,wet,year_,gw,RASTERVALU
31,31,634770,4332060,-0.013871703296900,-0.155128821730614,1986,-0.169000525027514,1
32,32,633930,4332030,-0.011642341502011,-0.109267964959145,1986,-0.120910306461156,1
33,33,633960,4332030,-0.008185489103198,-0.121298283338547,1986,-0.129483772441745,1
34,34,633990,4332030,-0.003325074911118,-0.136041194200516,1986,-0.139366269111634,1
35,35,634020,4332030,-0.003609871491790,-0.134210109710693,1986,-0.137819981202483,1
36,36,634050,4332030,0.002704041078687,-0.123298697173595,1986,-0.120594656094908,1
37,37,634080,4332030,-0.010402205400169,-0.115819171071053,1986,-0.126221376471222,1
38,38,634110,4332030,-0.010266041383147,-0.111281454563141,1986,-0.121547495946288,1
39,39,634140,4332030,-0.004923811182380,-0.129131078720093,1986,-0.134054889902473,1
40,40,634170,4332030,0.006868632510304,-0.098941415548325,1986,-0.092072783038021,2
41,41,634200,4332030,0.001726850867271,-0.091774091124535,1986,-0.090047240257264,2
42,42,634230,4332030,0.000456571578979,-0.118315950036049,1986,-0.117859378457070,1
43,43,634260,4332030,0.002033470198512,-0.120409622788429,1986,-0.118376152589917,1
44,44,634380,4332030,0.004494542255998,-0.155436605215073,1986,-0.150942062959075,1
45,45,634410,4332030,-0.007355637848377,-0.144384562969208,1986,-0.151740200817585,1
46,46,634440,4332030,-0.015798017382622,-0.157968804240227,1986,-0.173766821622849,1
47,47,634470,4332030,-0.015362892299891,-0.155653536319733,1986,-0.171016428619624,1
48,48,634500,4332030,-0.016052365303040,-0.161153137683868,1986,-0.177205502986908,1
49,49,634530,4332030,-0.010706877335906,-0.160906314849854,1986,-0.171613192185760,1
50,50,634560,4332030,-0.018146548420191,-0.147463515400887,1986,-0.165610063821078,1
51,51,634590,4332030,-0.015182220377028,-0.151007577776909,1986,-0.166189798153937,1
52,52,634620,4332030,-0.014310719445348,-0.162428960204124,1986,-0.176739679649472,1
53,53,634650,4332030,-0.020311150699854,-0.154750049114227,1986,-0.175061199814081,1
54,54,634680,4332030,-0.017968572676182,-0.150315135717392,1986,-0.168283708393574,1
55,55,634710,4332030,-0.021200042217970,-0.152584850788116,1986,-0.173784893006086,1
56,56,634740,4332030,-0.015848658978939,-0.153738990426064,1986,-0.169587649405003,1
57,57,634770,4332030,-0.009973941370845,-0.160729810595512,1986,-0.170703751966357,1
58,58,634800,4332030,-0.011887794360518,-0.152488276362419,1986,-0.164376070722937,1
59,59,634830,4332030,-0.015810910612345,-0.147058993577957,1986,-0.162869904190302,1
60,60,634860,4332030,-0.007348241284490,-0.160192281007767,1986,-0.167540522292257,1
61,61,633930,4332000,-0.012160448357463,-0.113708764314651,1986,-0.125869212672114,1
62,62,633960,4332000,-0.015083817765117,-0.123493492603302,1986,-0.138577310368419,1
63,63,633990,4332000,-0.011848623864353,-0.126840993762016,1986,-0.138689617626369,1
64,64,634020,4332000,-0.012823857367039,-0.117394700646400,1986,-0.130218558013439,1
65,65,634050,4332000,-0.003698000684381,-0.094248600304127,1986,-0.097946600988508,2
66,66,634080,4332000,-0.004081347957253,-0.100877359509468,1986,-0.104958707466721,2
67,67,634110,4332000,-0.007226899266243,-0.116370841860771,1986,-0.123597741127014,1
68,68,634140,4332000,-0.006945332512259,-0.127849519252777,1986,-0.134794851765036,1
69,69,634170,4332000,-0.001945301890373,-0.133066534996033,1986,-0.135011836886406,1
70,70,634200,4332000,-0.004523659124970,-0.126273989677429,1986,-0.130797648802399,1
71,71,634230,4332000,-0.009158233180642,-0.125834375619888,1986,-0.134992608800530,1
72,72,634260,4332000,-0.000161821022630,-0.119743674993515,1986,-0.119905496016145,1
73,73,634290,4332000,0.010397754609585,-0.109412580728531,1986,-0.099014826118946,2
74,74,634320,4332000,-0.003310639411211,-0.123677231371403,1986,-0.126987870782614,1
75,75,634350,4332000,-0.005474016070366,-0.144586667418480,1986,-0.150060683488846,1
76,76,634380,4332000,0.005659252405167,-0.143538221716881,1986,-0.137878969311714,1
77,77,634410,4332000,0.012480501085520,-0.128752395510674,1986,-0.116271894425154,2
78,78,634440,4332000,-0.002341074869037,-0.128788769245148,1986,-0.131129844114185,1
79,79,634470,4332000,-0.014930980280042,-0.133329540491104,1986,-0.148260520771146,1
80,80,634500,4332000,-0.022380974143744,-0.144166797399521,1986,-0.166547771543265,1
81,81,634530,4332000,-0.016991978511214,-0.149243071675301,1986,-0.166235050186515,1
82,82,634560,4332000,-0.014139005914330,-0.141888320446014,1986,-0.156027326360344,1
83,83,634590,4332000,-0.016162320971489,-0.153275117278099,1986,-0.169437438249588,1
84,84,634620,4332000,-0.010033158585429,-0.162596657872200,1986,-0.172629816457629,1
85,85,634650,4332000,-0.010468285530806,-0.164911895990372,1986,-0.175380181521178,1
86,86,634680,4332000,-0.013257194310427,-0.158685982227325,1986,-0.171943176537752,1
87,87,634710,4332000,-0.009674804285169,-0.152350187301636,1986,-0.162024991586805,1
88,88,634740,4332000,-0.005787355825305,-0.152574911713600,1986,-0.158362267538905,1
89,89,634770,4332000,-0.000287197530270,-0.149495750665665,1986,-0.149782948195935,1
90,90,634800,4332000,-0.001632984727621,-0.144048810005188,1986,-0.145681794732809,1
91,91,634830,4332000,0.000381262972951,-0.140908628702164,1986,-0.140527365729213,1
92,92,634860,4332000,0.005232708528638,-0.139756828546524,1986,-0.134524120017886,1
93,93,634890,4332000,-0.001504084095359,-0.135089322924614,1986,-0.136593407019973,1
94,94,633930,4331970,-0.006593992933631,-0.123786628246307,1986,-0.130380621179938,1
95,95,633960,4331970,-0.012099688872695,-0.133916944265366,1986,-0.146016633138061,1
96,96,633990,4331970,-0.010361319407821,-0.131301194429398,1986,-0.141662513837219,1
97,97,634020,4331970,-0.004169194027781,-0.114716753363609,1986,-0.118885947391390,1
98,98,634050,4331970,0.009173454716802,-0.071530163288116,1986,-0.062356708571314,2
99,99,634080,4331970,0.015010565519333,-0.074598863720894,1986,-0.059588298201561,2
100,100,634110,4331970,0.011330967769027,-0.078876107931137,1986,-0.067545140162110,2
101,101,634140,4331970,-0.000506058335304,-0.109174028038979,1986,-0.109680086374283,2
102,102,634170,4331970,-0.014885867014527,-0.132793679833412,1986,-0.147679546847939,1
103,103,634200,4331970,-0.036586955189705,-0.139236852526665,1986,-0.175823807716370,1
104,104,634230,4331970,-0.018393334001303,-0.130072697997093,1986,-0.148466031998396,1
105,105,634260,4331970,0.003896029666066,-0.109946124255657,1986,-0.106050094589591,2
106,106,634290,4331970,0.004144767299294,-0.129930108785629,1986,-0.125785341486335,1
107,107,634320,4331970,-0.000096913427114,-0.122211642563343,1986,-0.122308555990457,1
108,108,634350,4331970,-0.002459511160851,-0.132522419095039,1986,-0.134981930255890,1
109,109,634380,4331970,-0.000781698152423,-0.142291903495789,1986,-0.143073601648212,1
110,110,634410,4331970,0.013052148744464,-0.118109986186028,1986,-0.105057837441564,2
111,111,634440,4331970,0.016353143379092,-0.119349718093872,1986,-0.102996574714780,2
112,112,634470,4331970,0.002200637012720,-0.120034977793694,1986,-0.117834340780974,1
113,113,634500,4331970,-0.004161996766925,-0.127587407827377,1986,-0.131749404594302,1
114,114,634530,4331970,-0.014440024271607,-0.119740806519985,1986,-0.134180830791592,1
115,115,634560,4331970,-0.018106281757355,-0.132777854800224,1986,-0.150884136557579,1
116,116,634590,4331970,-0.010782001540065,-0.150908842682838,1986,-0.161690844222903,1
117,117,634620,4331970,-0.008281921967864,-0.170890659093857,1986,-0.179172581061721,1
118,118,634650,4331970,-0.003831917420030,-0.180961161851883,1986,-0.184793079271913,1
119,119,634680,4331970,-0.009168915450573,-0.169596284627914,1986,-0.178765200078487,1
120,120,634710,4331970,-0.004163496196270,-0.148707896471024,1986,-0.152871392667294,1
121,121,634740,4331970,-0.002864487469196,-0.144940152764320,1986,-0.147804640233516,1
122,122,634770,4331970,-0.001735355705023,-0.149044662714005,1986,-0.150780018419028,1
123,123,634800,4331970,0.001643018797040,-0.141670882701874,1986,-0.140027863904834,1
124,124,634830,4331970,0.006725609302521,-0.150705039501190,1986,-0.143979430198669,1
125,125,634860,4331970,-0.000185053795576,-0.157255217432976,1986,-0.157440271228552,1
126,126,634890,4331970,-0.001004135236144,-0.137395277619362,1986,-0.138399412855506,1
127,127,633930,4331940,-0.007936356589198,-0.141285538673401,1986,-0.149221895262599,1
128,128,633960,4331940,-0.014884484931827,-0.155299544334412,1986,-0.170184029266239,1
129,129,633990,4331940,-0.008418891578913,-0.129723414778709,1986,-0.138142306357622,1
130,130,634020,4331940,-0.000057891011238,-0.107166469097137,1986,-0.107224360108375,2
131,131,634050,4331940,0.016472907736897,-0.075441323220730,1986,-0.058968415483833,2
132,132,634080,4331940,0.009739868342876,-0.076391033828259,1986,-0.066651165485383,2
133,133,634110,4331940,0.013442609459162,-0.096848711371422,1986,-0.083406101912260,2
134,134,634140,4331940,0.002173500135541,-0.110887005925179,1986,-0.108713505789638,2
135,135,634170,4331940,-0.010190578177571,-0.129731044173241,1986,-0.139921622350812,1
136,136,634200,4331940,-0.003455523401499,-0.122925639152527,1986,-0.126381162554026,1
137,137,634230,4331940,0.007163235917687,-0.110727742314339,1986,-0.103564506396652,2
138,138,634260,4331940,0.004935357719660,-0.105811759829521,1986,-0.100876402109861,2
139,139,634290,4331940,-0.001101106405258,-0.116285726428032,1986,-0.117386832833290,2
140,140,634320,4331940,-0.013646164909005,-0.129170373082161,1986,-0.142816537991166,1
141,141,634350,4331940,-0.009864646941423,-0.122047252953053,1986,-0.131911899894476,1
142,142,634380,4331940,0.001709675416350,-0.133623704314232,1986,-0.131914028897882,1
143,143,634410,4331940,0.009480057284236,-0.129822045564651,1986,-0.120341988280415,1
144,144,634440,4331940,0.020120486617088,-0.111835196614265,1986,-0.091714709997177,2
145,145,634470,4331940,0.017575575038791,-0.126705005764961,1986,-0.109129430726170,2
146,146,634500,4331940,0.016575325280428,-0.113641008734703,1986,-0.097065683454275,2
147,147,634530,4331940,0.003806574270129,-0.110159367322922,1986,-0.106352793052793,2
148,148,634560,4331940,-0.007969886064529,-0.128072068095207,1986,-0.136041954159736,1
149,149,634590,4331940,-0.007238531485200,-0.151169300079346,1986,-0.158407831564546,1
150,150,634620,4331940,-0.008161775767803,-0.178629934787750,1986,-0.186791710555553,1
151,151,634650,4331940,-0.009742429479957,-0.179367914795876,1986,-0.189110344275833,1
152,152,634680,4331940,-0.010213855654001,-0.167242616415024,1986,-0.177456472069025,1
153,153,634710,4331940,-0.011287491768599,-0.155654057860374,1986,-0.166941549628973,1
154,154,634740,4331940,-0.004667343571782,-0.151386871933937,1986,-0.156054215505719,1
155,155,634770,4331940,-0.000206539407372,-0.152442082762718,1986,-0.152648622170090,1
156,156,634800,4331940,-0.007945191115141,-0.166433155536652,1986,-0.174378346651793,1
157,157,634830,4331940,-0.009102595970035,-0.182753324508667,1986,-0.191855920478702,1
158,158,634860,4331940,-0.011604502797127,-0.175439864397049,1986,-0.187044367194176,1
159,159,634890,4331940,-0.010758828371763,-0.167194902896881,1986,-0.177953731268644,1
160,160,634920,4331940,-0.009765867143869,-0.175837159156799,1986,-0.185603026300668,1
161,161,634950,4331940,-0.009132806211710,-0.172650843858719,1986,-0.181783650070429,1
162,162,633930,4331910,-0.007355477660894,-0.133782461285591,1986,-0.141137938946485,1
163,163,633960,4331910,-0.011943830177188,-0.144707515835762,1986,-0.156651346012950,1
164,164,633990,4331910,-0.008153332397342,-0.153479054570198,1986,-0.161632386967540,1
165,165,634020,4331910,0.004010505974293,-0.143006920814514,1986,-0.138996414840221,1
166,166,634050,4331910,0.003906339406967,-0.115322411060333,1986,-0.111416071653366,2
167,167,634080,4331910,-0.001124441623688,-0.110601767897606,1986,-0.111726209521294,2
168,168,634110,4331910,-0.003466686233878,-0.123488768935204,1986,-0.126955455169082,1
169,169,634140,4331910,-0.002312438562512,-0.116816222667694,1986,-0.119128661230206,1
170,170,634170,4331910,-0.001959418877959,-0.124226242303848,1986,-0.126185661181807,1
171,171,634200,4331910,0.000024473294616,-0.121585726737976,1986,-0.121561253443360,1
172,172,634230,4331910,0.003792125731707,-0.122523322701454,1986,-0.118731196969747,1
173,173,634260,4331910,0.009928049519658,-0.108760252594948,1986,-0.098832203075290,2
174,174,634290,4331910,0.004641292616725,-0.079633854329586,1986,-0.074992561712861,2
175,175,634320,4331910,0.008284555748105,-0.069364964962006,1986,-0.061080409213901,2
176,176,634350,4331910,0.003024550154805,-0.098524719476700,1986,-0.095500169321895,2
177,177,634380,4331910,0.002919321879745,-0.121620319783688,1986,-0.118700997903943,1
178,178,634410,4331910,0.003687890246511,-0.126648366451263,1986,-0.122960476204752,1
179,179,634440,4331910,0.012433765456080,-0.119537681341171,1986,-0.107103915885091,2
180,180,634470,4331910,0.018500356003642,-0.121319398283958,1986,-0.102819042280316,2
181,181,634500,4331910,0.029453918337822,-0.105946421623230,1986,-0.076492503285408,2
182,182,634530,4331910,0.017796054482460,-0.109523355960846,1986,-0.091727301478386,2
183,183,634560,4331910,0.002599889412522,-0.125270515680313,1986,-0.122670626267791,1
184,184,634590,4331910,-0.000855097547174,-0.143767341971397,1986,-0.144622439518571,1
185,185,634620,4331910,-0.004772935062647,-0.166030317544937,1986,-0.170803252607584,1
186,186,634650,4331910,-0.012630011886358,-0.183755069971085,1986,-0.196385081857443,1
187,187,634680,4331910,-0.013056393712759,-0.169371545314789,1986,-0.182427939027548,1
188,188,634710,4331910,-0.015303673222661,-0.153786718845367,1986,-0.169090392068028,1
189,189,634740,4331910,-0.009504338726401,-0.163535401225090,1986,-0.173039739951491,1
190,190,634770,4331910,-0.012267757207155,-0.168523669242859,1986,-0.180791426450014,1
191,191,634800,4331910,-0.015864491462708,-0.185070216655731,1986,-0.200934708118439,1
192,192,634830,4331910,-0.012065438553691,-0.187745124101639,1986,-0.199810562655330,1
193,193,634860,4331910,-0.014730315655470,-0.184273585677147,1986,-0.199003901332617,1
194,194,634890,4331910,-0.015339545905590,-0.190993845462799,1986,-0.206333391368389,1
195,195,634920,4331910,-0.009432321414351,-0.181027233600616,1986,-0.190459555014967,1
196,196,634950,4331910,-0.011893339455128,-0.189195781946182,1986,-0.201089121401310,1
197,197,634980,4331910,-0.012698188424110,-0.169727236032486,1986,-0.182425424456596,1
198,198,635010,4331910,-0.016295116394758,-0.167219489812851,1986,-0.183514606207609,1
199,199,635040,4331910,-0.015133220702410,-0.164971917867661,1986,-0.180105138570071,1
200,200,635070,4331910,-0.012534823268652,-0.165888577699661,1986,-0.178423400968313,1
201,201,635100,4331910,-0.014348488301039,-0.169108927249908,1986,-0.183457415550947,1
202,202,635130,4331910,-0.011581405997276,-0.148530393838882,1986,-0.160111799836158,1
203,203,635160,4331910,-0.006633490324020,-0.140981763601303,1986,-0.147615253925323,1
204,204,635190,4331910,-0.008391413837671,-0.147323489189148,1986,-0.155714903026819,1
205,205,633930,4331880,-0.009048989042640,-0.144742116332054,1986,-0.153791105374694,1
206,206,633960,4331880,-0.013615734875202,-0.149878203868866,1986,-0.163493938744068,1
207,207,633990,4331880,-0.007789220660925,-0.168774843215942,1986,-0.176564063876867,1
208,208,634020,4331880,-0.005436347797513,-0.169716268777847,1986,-0.175152616575360,1
209,209,634050,4331880,-0.000101039186120,-0.139951869845390,1986,-0.140052909031510,1
210,210,634080,4331880,0.002988658845425,-0.135731875896454,1986,-0.132743217051029,1
211,211,634110,4331880,-0.012303713709116,-0.132878959178925,1986,-0.145182672888041,1
212,212,634140,4331880,-0.016804216429591,-0.129964634776115,1986,-0.146768851205706,1
213,213,634170,4331880,-0.016974106431007,-0.137836903333664,1986,-0.154811009764671,1
214,214,634200,4331880,-0.007040092721581,-0.145719259977341,1986,-0.152759352698922,1
215,215,634230,4331880,-0.006728103384376,-0.148249417543411,1986,-0.154977520927787,1
216,216,634260,4331880,0.010331282392144,-0.106857672333717,1986,-0.096526389941573,2
217,217,634290,4331880,0.012017527595162,-0.091476246714592,1986,-0.079458719119430,2
218,218,634320,4331880,0.021717222407460,-0.067010670900345,1986,-0.045293448492885,2
219,219,634350,4331880,0.024559415876865,-0.056429602205753,1986,-0.031870186328888,2
220,220,634380,4331880,0.022000525146723,-0.089962258934975,1986,-0.067961733788252,2
221,221,634410,4331880,0.029195759445429,-0.097998492419720,1986,-0.068802732974291,2
222,222,634440,4331880,0.016912309452891,-0.119788825511932,1986,-0.102876516059041,2
223,223,634470,4331880,0.006494604051113,-0.129916995763779,1986,-0.123422391712666,1
224,224,634500,4331880,0.024946892634034,-0.107065699994564,1986,-0.082118807360530,2
225,225,634530,4331880,0.029925474897027,-0.107469581067562,1986,-0.077544106170535,2
226,226,634560,4331880,0.016127202659845,-0.115648552775383,1986,-0.099521350115538,2
227,227,634590,4331880,0.004985529929399,-0.141847878694534,1986,-0.136862348765135,1
228,228,634620,4331880,-0.004960883408785,-0.166254520416260,1986,-0.171215403825045,1
229,229,634650,4331880,-0.005767226219177,-0.167906463146210,1986,-0.173673689365387,1
230,230,634680,4331880,-0.002290794625878,-0.154222756624222,1986,-0.156513551250100,1
231,231,634710,4331880,-0.005946921184659,-0.153581902384758,1986,-0.159528823569417,1
232,232,634740,4331880,-0.012871790677309,-0.159740686416626,1986,-0.172612477093935,1
233,233,634770,4331880,-0.012131620198488,-0.163985982537270,1986,-0.176117602735758,1
234,234,634800,4331880,-0.009595600888133,-0.176417022943497,1986,-0.186012623831630,1
235,235,634830,4331880,-0.007934188470244,-0.176472127437592,1986,-0.184406315907836,1
236,236,634860,4331880,-0.013009492307901,-0.171859741210938,1986,-0.184869233518839,1
237,237,634890,4331880,-0.012402243912220,-0.170995146036148,1986,-0.183397389948368,1
238,238,634920,4331880,-0.005761820822954,-0.171457409858704,1986,-0.177219230681658,1
239,239,634950,4331880,-0.009185144677758,-0.178936213254929,1986,-0.188121357932687,1
240,240,634980,4331880,-0.013063797727227,-0.175551921129227,1986,-0.188615718856454,1
241,241,635010,4331880,-0.013932261615992,-0.167514055967331,1986,-0.181446317583323,1
242,242,635040,4331880,-0.014846742153168,-0.178275942802429,1986,-0.193122684955597,1
243,243,635070,4331880,-0.014814207330346,-0.161318480968475,1986,-0.176132688298821,1
244,244,635100,4331880,-0.014879085123539,-0.158850505948067,1986,-0.173729591071606,1
245,245,635130,4331880,-0.012864353135228,-0.153560340404511,1986,-0.166424693539739,1
246,246,635160,4331880,-0.011221326887608,-0.149756848812103,1986,-0.160978175699711,1
247,247,635190,4331880,-0.014753498136997,-0.138331145048141,1986,-0.153084643185138,1
248,248,635220,4331880,-0.015622950159013,-0.146834790706635,1986,-0.162457740865648,1
249,249,635250,4331880,-0.001156033948064,-0.119466595351696,1986,-0.120622629299760,1
250,250,635280,4331880,0.006922481581569,-0.123179972171783,1986,-0.116257490590214,2
251,251,635310,4331880,-0.004930762574077,-0.133161455392838,1986,-0.138092217966915,1
252,252,635340,4331880,-0.013208437711000,-0.162044972181320,1986,-0.175253409892320,1
253,253,635370,4331880,-0.011509561911225,-0.176624357700348,1986,-0.188133919611573,1
254,254,635400,4331880,-0.014955805614591,-0.148766070604324,1986,-0.163721876218915,1
255,255,635430,4331880,-0.015567249618471,-0.146163403987885,1986,-0.161730653606356,1
256,256,635460,4331880,-0.013086972758174,-0.159265846014023,1986,-0.172352818772197,1
257,257,635490,4331880,-0.009566981345415,-0.164444431662560,1986,-0.174011413007975,1
258,258,635520,4331880,-0.008502168580890,-0.149536237120628,1986,-0.158038405701518,1
259,259,633930,4331850,-0.007502799853683,-0.138883322477341,1986,-0.146386122331024,1
260,260,633960,4331850,-0.013427767902613,-0.149654000997543,1986,-0.163081768900156,1
261,261,633990,4331850,-0.005057703703642,-0.164199233055115,1986,-0.169256936758757,1
262,262,634020,4331850,0.008240304887295,-0.174918532371521,1986,-0.166678227484226,1
263,263,634050,4331850,0.002876004204154,-0.165007784962654,1986,-0.162131780758500,1
264,264,634080,4331850,0.004152022302151,-0.134351849555969,1986,-0.130199827253818,1
265,265,634110,4331850,-0.007848346605897,-0.116844043135643,1986,-0.124692389741540,1
266,266,634140,4331850,-0.016623258590698,-0.135924011468887,1986,-0.152547270059585,1
267,267,634170,4331850,-0.014542223885655,-0.143790900707245,1986,-0.158333124592900,1
268,268,634200,4331850,-0.005348335951567,-0.145274758338928,1986,-0.150623094290495,1
269,269,634230,4331850,-0.002172358334064,-0.150489121675491,1986,-0.152661480009555,1
270,270,634260,4331850,-0.000482406467199,-0.123310156166554,1986,-0.123792562633753,1
271,271,634290,4331850,-0.000242494046688,-0.116797342896461,1986,-0.117039836943149,2
272,272,634320,4331850,-0.001229843124747,-0.114643096923828,1986,-0.115872940048575,2
273,273,634350,4331850,0.010861754417419,-0.076073795557022,1986,-0.065212041139603,2
274,274,634380,4331850,0.025278279557824,-0.077069193124771,1986,-0.051790913566947,2
275,275,634410,4331850,0.029269466176629,-0.075318828225136,1986,-0.046049362048507,2
276,276,634440,4331850,0.031602919101715,-0.065591372549534,1986,-0.033988453447819,2
277,277,634470,4331850,0.025622103363276,-0.087635546922684,1986,-0.062013443559408,2
278,278,634500,4331850,0.024181192740798,-0.113594308495522,1986,-0.089413115754724,2
279,279,634530,4331850,0.025807237252593,-0.119050249457359,1986,-0.093243012204766,2
280,280,634560,4331850,0.014480279758573,-0.124436974525452,1986,-0.109956694766879,2
281,281,634590,4331850,0.004992786794901,-0.146269649267197,1986,-0.141276862472296,1
282,282,634620,4331850,0.006284534931183,-0.138080134987831,1986,-0.131795600056648,1
283,283,634650,4331850,0.004322260618210,-0.134931713342667,1986,-0.130609452724457,1
284,284,634680,4331850,0.003241440281272,-0.140128865838051,1986,-0.136887425556779,1
285,285,634710,4331850,-0.004489783197641,-0.147939592599869,1986,-0.152429375797510,1
286,286,634740,4331850,-0.001140035688877,-0.152538359165192,1986,-0.153678394854069,1
287,287,634770,4331850,-0.000167191028595,-0.145849063992500,1986,-0.146016255021095,1
288,288,634800,4331850,-0.003634683787823,-0.149646639823914,1986,-0.153281323611737,1
289,289,634830,4331850,0.001173166558146,-0.151620626449585,1986,-0.150447459891439,1
290,290,634860,4331850,-0.002491593360901,-0.143537208437920,1986,-0.146028801798821,1
291,291,634890,4331850,-0.005459496751428,-0.153430163860321,1986,-0.158889660611749,1
292,292,634920,4331850,-0.000206539407372,-0.152442082762718,1986,-0.152648622170090,1
293,293,634950,4331850,0.003589499741793,-0.154162436723709,1986,-0.150572936981916,1
294,294,634980,4331850,-0.006321309134364,-0.162566155195236,1986,-0.168887464329600,1
295,295,635010,4331850,-0.012005899101496,-0.164674073457718,1986,-0.176679972559214,1
296,296,635040,4331850,-0.012705458328128,-0.165305435657501,1986,-0.178010893985629,1
297,297,635070,4331850,-0.026074530556798,-0.158658012747765,1986,-0.184732543304563,1
298,298,635100,4331850,-0.023461777716875,-0.149363920092583,1986,-0.172825697809458,1
299,299,635130,4331850,-0.013183644041419,-0.146608427166939,1986,-0.159792071208358,1
300,300,635160,4331850,-0.009667858481407,-0.148319825530052,1986,-0.157987684011459,1
301,301,635190,4331850,-0.005201019346714,-0.140173912048340,1986,-0.145374931395054,1
302,302,635220,4331850,-0.023064276203513,-0.143126547336578,1986,-0.166190823540091,1
303,303,635250,4331850,-0.033266875892878,-0.132522091269493,1986,-0.165788967162371,1
304,304,635280,4331850,-0.023840093985200,-0.133676752448082,1986,-0.157516846433282,1
305,305,635310,4331850,-0.016146156936884,-0.130396023392677,1986,-0.146542180329561,1
306,306,635340,4331850,-0.014484714716673,-0.130451142787933,1986,-0.144935857504606,1
307,307,635370,4331850,-0.013972114771605,-0.162717849016190,1986,-0.176689963787795,1
308,308,635400,4331850,-0.013484634459019,-0.154117241501808,1986,-0.167601875960827,1
309,309,635430,4331850,-0.018115866929293,-0.133427947759628,1986,-0.151543814688921,1
310,310,635460,4331850,-0.018429664894938,-0.143566176295280,1986,-0.161995841190218,1
311,311,635490,4331850,-0.016033584252000,-0.154917716979980,1986,-0.170951301231980,1
312,312,635520,4331850,-0.014941449277103,-0.138555347919464,1986,-0.153496797196567,1
313,313,635550,4331850,-0.014857579022646,-0.131854087114334,1986,-0.146711666136980,1
314,314,635580,4331850,-0.015228791162372,-0.131190761923790,1986,-0.146419553086162,1
315,315,635610,4331850,-0.015063784085214,-0.147273898124695,1986,-0.162337682209909,1
316,316,635640,4331850,-0.013454288244247,-0.153617605566978,1986,-0.167071893811225,1
317,317,635670,4331850,-0.013864599168301,-0.170152693986893,1986,-0.184017293155194,1
318,318,635700,4331850,-0.010602790862322,-0.167383342981339,1986,-0.177986133843661,1
319,319,633930,4331820,-0.013674952089787,-0.151745036244392,1986,-0.165419988334179,1
320,320,633960,4331820,-0.012972347438335,-0.152068182826042,1986,-0.165040530264377,1
321,321,633990,4331820,-0.012368302792311,-0.160851180553436,1986,-0.173219483345747,1
322,322,634020,4331820,-0.002229679375887,-0.182883113622665,1986,-0.185112792998552,1
323,323,634050,4331820,0.002030327916145,-0.173252746462822,1986,-0.171222418546677,1
324,324,634080,4331820,-0.002998646348715,-0.126207381486893,1986,-0.129206027835608,1
325,325,634110,4331820,-0.009773517027497,-0.119767755270004,1986,-0.129541272297501,1
