Rowid_,NDVI_1986_2011_T,X,Y,ISOCLUSTER4_PROJ
,0,634830.000000000000000,4332000.000000000000000,1.000000000000000
,0,634860.000000000000000,4332000.000000000000000,1.000000000000000
,0,634890.000000000000000,4332000.000000000000000,1.000000000000000
,0,633930.000000000000000,4331970.000000000000000,0.000000000000000
,0,633960.000000000000000,4331970.000000000000000,1.000000000000000
,0,633990.000000000000000,4331970.000000000000000,1.000000000000000
,0,634020.000000000000000,4331970.000000000000000,1.000000000000000
,0,634050.000000000000000,4331970.000000000000000,1.000000000000000
,0,634080.000000000000000,4331970.000000000000000,1.000000000000000
,0,634110.000000000000000,4331970.000000000000000,1.000000000000000
,0,634140.000000000000000,4331970.000000000000000,1.000000000000000
,0,634170.000000000000000,4331970.000000000000000,1.000000000000000
,0,634200.000000000000000,4331970.000000000000000,1.000000000000000
,0,634230.000000000000000,4331970.000000000000000,1.000000000000000
,0,634260.000000000000000,4331970.000000000000000,1.000000000000000
,0,634290.000000000000000,4331970.000000000000000,1.000000000000000
,0,634320.000000000000000,4331970.000000000000000,1.000000000000000
,0,634350.000000000000000,4331970.000000000000000,1.000000000000000
,0,634380.000000000000000,4331970.000000000000000,1.000000000000000
,0,634410.000000000000000,4331970.000000000000000,1.000000000000000
,0,634440.000000000000000,4331970.000000000000000,1.000000000000000
,0,634470.000000000000000,4331970.000000000000000,1.000000000000000
,0,634500.000000000000000,4331970.000000000000000,1.000000000000000
,0,634530.000000000000000,4331970.000000000000000,1.000000000000000
,0,634560.000000000000000,4331970.000000000000000,1.000000000000000
,0,634590.000000000000000,4331970.000000000000000,1.000000000000000
,0,634620.000000000000000,4331970.000000000000000,1.000000000000000
,0,634650.000000000000000,4331970.000000000000000,1.000000000000000
,0,634680.000000000000000,4331970.000000000000000,1.000000000000000
,0,634710.000000000000000,4331970.000000000000000,1.000000000000000
,0,634740.000000000000000,4331970.000000000000000,1.000000000000000
,0,634770.000000000000000,4331970.000000000000000,1.000000000000000
,0,634800.000000000000000,4331970.000000000000000,1.000000000000000
,0,634830.000000000000000,4331970.000000000000000,1.000000000000000
,0,634860.000000000000000,4331970.000000000000000,1.000000000000000
,0,634890.000000000000000,4331970.000000000000000,1.000000000000000
,0,633930.000000000000000,4331940.000000000000000,0.000000000000000
,0,633960.000000000000000,4331940.000000000000000,1.000000000000000
,0,633990.000000000000000,4331940.000000000000000,1.000000000000000
,0,634020.000000000000000,4331940.000000000000000,1.000000000000000
,0,634050.000000000000000,4331940.000000000000000,1.000000000000000
,0,634080.000000000000000,4331940.000000000000000,1.000000000000000
,0,634110.000000000000000,4331940.000000000000000,1.000000000000000
,0,634140.000000000000000,4331940.000000000000000,1.000000000000000
,0,634170.000000000000000,4331940.000000000000000,1.000000000000000
,0,634200.000000000000000,4331940.000000000000000,1.000000000000000
,0,634230.000000000000000,4331940.000000000000000,1.000000000000000
,0,634260.000000000000000,4331940.000000000000000,1.000000000000000
,0,634290.000000000000000,4331940.000000000000000,1.000000000000000
,0,634320.000000000000000,4331940.000000000000000,1.000000000000000
,0,634350.000000000000000,4331940.000000000000000,1.000000000000000
,0,634380.000000000000000,4331940.000000000000000,1.000000000000000
,0,634410.000000000000000,4331940.000000000000000,1.000000000000000
,0,634440.000000000000000,4331940.000000000000000,1.000000000000000
,0,634470.000000000000000,4331940.000000000000000,1.000000000000000
,0,634500.000000000000000,4331940.000000000000000,1.000000000000000
,0,634530.000000000000000,4331940.000000000000000,1.000000000000000
,0,634560.000000000000000,4331940.000000000000000,1.000000000000000
,0,634590.000000000000000,4331940.000000000000000,1.000000000000000
,0,634620.000000000000000,4331940.000000000000000,1.000000000000000
,0,634650.000000000000000,4331940.000000000000000,1.000000000000000
,0,634680.000000000000000,4331940.000000000000000,1.000000000000000
,0,634710.000000000000000,4331940.000000000000000,1.000000000000000
,0,634740.000000000000000,4331940.000000000000000,1.000000000000000
,0,634770.000000000000000,4331940.000000000000000,1.000000000000000
,0,634800.000000000000000,4331940.000000000000000,1.000000000000000
,0,634830.000000000000000,4331940.000000000000000,1.000000000000000
,0,634860.000000000000000,4331940.000000000000000,1.000000000000000
,0,634890.000000000000000,4331940.000000000000000,1.000000000000000
,0,634920.000000000000000,4331940.000000000000000,1.000000000000000
,0,634950.000000000000000,4331940.000000000000000,1.000000000000000
,0,633930.000000000000000,4331910.000000000000000,0.000000000000000
,0,633960.000000000000000,4331910.000000000000000,1.000000000000000
,0,633990.000000000000000,4331910.000000000000000,1.000000000000000
,0,634020.000000000000000,4331910.000000000000000,1.000000000000000
,0,634050.000000000000000,4331910.000000000000000,1.000000000000000
,0,634080.000000000000000,4331910.000000000000000,1.000000000000000
,0,634110.000000000000000,4331910.000000000000000,1.000000000000000
,0,634140.000000000000000,4331910.000000000000000,1.000000000000000
,0,634170.000000000000000,4331910.000000000000000,1.000000000000000
,0,634200.000000000000000,4331910.000000000000000,1.000000000000000
,0,634230.000000000000000,4331910.000000000000000,1.000000000000000
,0,634260.000000000000000,4331910.000000000000000,1.000000000000000
,0,634290.000000000000000,4331910.000000000000000,1.000000000000000
,0,634320.000000000000000,4331910.000000000000000,1.000000000000000
,0,634350.000000000000000,4331910.000000000000000,1.000000000000000
,0,634380.000000000000000,4331910.000000000000000,1.000000000000000
,0,634410.000000000000000,4331910.000000000000000,1.000000000000000
,0,634440.000000000000000,4331910.000000000000000,1.000000000000000
,0,634470.000000000000000,4331910.000000000000000,1.000000000000000
,0,634500.000000000000000,4331910.000000000000000,1.000000000000000
,0,634530.000000000000000,4331910.000000000000000,1.000000000000000
,0,634560.000000000000000,4331910.000000000000000,1.000000000000000
,0,634590.000000000000000,4331910.000000000000000,1.000000000000000
,0,634620.000000000000000,4331910.000000000000000,1.000000000000000
,0,634650.000000000000000,4331910.000000000000000,1.000000000000000
,0,634680.000000000000000,4331910.000000000000000,1.000000000000000
,0,634710.000000000000000,4331910.000000000000000,1.000000000000000
,0,634740.000000000000000,4331910.000000000000000,1.000000000000000
,0,634770.000000000000000,4331910.000000000000000,1.000000000000000
,0,634800.000000000000000,4331910.000000000000000,1.000000000000000
,0,634830.000000000000000,4331910.000000000000000,1.000000000000000
,0,634860.000000000000000,4331910.000000000000000,1.000000000000000
,0,634890.000000000000000,4331910.000000000000000,1.000000000000000
,0,634920.000000000000000,4331910.000000000000000,1.000000000000000
,0,634950.000000000000000,4331910.000000000000000,1.000000000000000
,0,634980.000000000000000,4331910.000000000000000,1.000000000000000
,0,635010.000000000000000,4331910.000000000000000,1.000000000000000
,0,635040.000000000000000,4331910.000000000000000,1.000000000000000
,0,635070.000000000000000,4331910.000000000000000,1.000000000000000
,0,635100.000000000000000,4331910.000000000000000,1.000000000000000
,0,635130.000000000000000,4331910.000000000000000,1.000000000000000
,0,635160.000000000000000,4331910.000000000000000,1.000000000000000
,0,635190.000000000000000,4331910.000000000000000,1.000000000000000
,0,633930.000000000000000,4331880.000000000000000,0.000000000000000
,0,633960.000000000000000,4331880.000000000000000,1.000000000000000
,0,633990.000000000000000,4331880.000000000000000,1.000000000000000
,0,634020.000000000000000,4331880.000000000000000,1.000000000000000
,0,634050.000000000000000,4331880.000000000000000,1.000000000000000
,0,634080.000000000000000,4331880.000000000000000,1.000000000000000
,0,634110.000000000000000,4331880.000000000000000,1.000000000000000
,0,634140.000000000000000,4331880.000000000000000,1.000000000000000
,0,634170.000000000000000,4331880.000000000000000,1.000000000000000
,0,634200.000000000000000,4331880.000000000000000,1.000000000000000
,0,634230.000000000000000,4331880.000000000000000,1.000000000000000
,0,634260.000000000000000,4331880.000000000000000,1.000000000000000
,0,634290.000000000000000,4331880.000000000000000,1.000000000000000
,0,634320.000000000000000,4331880.000000000000000,1.000000000000000
,0,634350.000000000000000,4331880.000000000000000,1.000000000000000
,0,634380.000000000000000,4331880.000000000000000,1.000000000000000
,0,634410.000000000000000,4331880.000000000000000,1.000000000000000
,0,634440.000000000000000,4331880.000000000000000,1.000000000000000
,0,634470.000000000000000,4331880.000000000000000,1.000000000000000
,0,634500.000000000000000,4331880.000000000000000,1.000000000000000
,0,634530.000000000000000,4331880.000000000000000,1.000000000000000
,0,634560.000000000000000,4331880.000000000000000,1.000000000000000
,0,634590.000000000000000,4331880.000000000000000,1.000000000000000
,0,634620.000000000000000,4331880.000000000000000,1.000000000000000
,0,634650.000000000000000,4331880.000000000000000,1.000000000000000
,0,634680.000000000000000,4331880.000000000000000,1.000000000000000
,0,634710.000000000000000,4331880.000000000000000,1.000000000000000
,0,634740.000000000000000,4331880.000000000000000,1.000000000000000
,0,634770.000000000000000,4331880.000000000000000,1.000000000000000
,0,634800.000000000000000,4331880.000000000000000,1.000000000000000
,0,634830.000000000000000,4331880.000000000000000,1.000000000000000
,0,634860.000000000000000,4331880.000000000000000,1.000000000000000
,0,634890.000000000000000,4331880.000000000000000,1.000000000000000
,0,634920.000000000000000,4331880.000000000000000,1.000000000000000
,0,634950.000000000000000,4331880.000000000000000,1.000000000000000
,0,634980.000000000000000,4331880.000000000000000,1.000000000000000
,0,635010.000000000000000,4331880.000000000000000,1.000000000000000
,0,635040.000000000000000,4331880.000000000000000,1.000000000000000
,0,635070.000000000000000,4331880.000000000000000,1.000000000000000
,0,635100.000000000000000,4331880.000000000000000,1.000000000000000
,0,635130.000000000000000,4331880.000000000000000,1.000000000000000
,0,635160.000000000000000,4331880.000000000000000,1.000000000000000
,0,635190.000000000000000,4331880.000000000000000,1.000000000000000
,0,635220.000000000000000,4331880.000000000000000,1.000000000000000
,0,635250.000000000000000,4331880.000000000000000,1.000000000000000
,0,635280.000000000000000,4331880.000000000000000,1.000000000000000
,0,635310.000000000000000,4331880.000000000000000,1.000000000000000
,0,635340.000000000000000,4331880.000000000000000,1.000000000000000
,0,635370.000000000000000,4331880.000000000000000,1.000000000000000
,0,635400.000000000000000,4331880.000000000000000,1.000000000000000
,0,635430.000000000000000,4331880.000000000000000,2.000000000000000
,0,635460.000000000000000,4331880.000000000000000,2.000000000000000
,0,635490.000000000000000,4331880.000000000000000,2.000000000000000
,0,635520.000000000000000,4331880.000000000000000,2.000000000000000
,0,633930.000000000000000,4331850.000000000000000,1.000000000000000
,0,633960.000000000000000,4331850.000000000000000,1.000000000000000
,0,633990.000000000000000,4331850.000000000000000,1.000000000000000
,0,634020.000000000000000,4331850.000000000000000,1.000000000000000
,0,634050.000000000000000,4331850.000000000000000,1.000000000000000
,0,634080.000000000000000,4331850.000000000000000,1.000000000000000
,0,634110.000000000000000,4331850.000000000000000,1.000000000000000
,0,634140.000000000000000,4331850.000000000000000,1.000000000000000
,0,634170.000000000000000,4331850.000000000000000,1.000000000000000
,0,634200.000000000000000,4331850.000000000000000,1.000000000000000
,0,634230.000000000000000,4331850.000000000000000,1.000000000000000
,0,634260.000000000000000,4331850.000000000000000,1.000000000000000
,0,634290.000000000000000,4331850.000000000000000,1.000000000000000
,0,634320.000000000000000,4331850.000000000000000,1.000000000000000
,0,634350.000000000000000,4331850.000000000000000,1.000000000000000
,0,634380.000000000000000,4331850.000000000000000,1.000000000000000
,0,634410.000000000000000,4331850.000000000000000,1.000000000000000
,0,634440.000000000000000,4331850.000000000000000,1.000000000000000
,0,634470.000000000000000,4331850.000000000000000,1.000000000000000
,0,634500.000000000000000,4331850.000000000000000,1.000000000000000
,0,634530.000000000000000,4331850.000000000000000,1.000000000000000
,0,634560.000000000000000,4331850.000000000000000,1.000000000000000
,0,634590.000000000000000,4331850.000000000000000,1.000000000000000
,0,634620.000000000000000,4331850.000000000000000,1.000000000000000
,0,634650.000000000000000,4331850.000000000000000,1.000000000000000
,0,634680.000000000000000,4331850.000000000000000,1.000000000000000
,0,634710.000000000000000,4331850.000000000000000,1.000000000000000
,0,634740.000000000000000,4331850.000000000000000,1.000000000000000
,0,634770.000000000000000,4331850.000000000000000,1.000000000000000
,0,634800.000000000000000,4331850.000000000000000,1.000000000000000
,0,634830.000000000000000,4331850.000000000000000,1.000000000000000
,0,634860.000000000000000,4331850.000000000000000,1.000000000000000
,0,634890.000000000000000,4331850.000000000000000,1.000000000000000
,0,634920.000000000000000,4331850.000000000000000,1.000000000000000
,0,634950.000000000000000,4331850.000000000000000,1.000000000000000
,0,634980.000000000000000,4331850.000000000000000,1.000000000000000
,0,635010.000000000000000,4331850.000000000000000,1.000000000000000
,0,635040.000000000000000,4331850.000000000000000,1.000000000000000
,0,635070.000000000000000,4331850.000000000000000,1.000000000000000
,0,635100.000000000000000,4331850.000000000000000,1.000000000000000
,0,635130.000000000000000,4331850.000000000000000,1.000000000000000
,0,635160.000000000000000,4331850.000000000000000,1.000000000000000
,0,635190.000000000000000,4331850.000000000000000,1.000000000000000
,0,635220.000000000000000,4331850.000000000000000,1.000000000000000
,0,635250.000000000000000,4331850.000000000000000,1.000000000000000
,0,635280.000000000000000,4331850.000000000000000,1.000000000000000
,0,635310.000000000000000,4331850.000000000000000,1.000000000000000
,0,635340.000000000000000,4331850.000000000000000,1.000000000000000
,0,635370.000000000000000,4331850.000000000000000,1.000000000000000
,0,635400.000000000000000,4331850.000000000000000,2.000000000000000
,0,635430.000000000000000,4331850.000000000000000,2.000000000000000
,0,635460.000000000000000,4331850.000000000000000,2.000000000000000
,0,635490.000000000000000,4331850.000000000000000,2.000000000000000
,0,635520.000000000000000,4331850.000000000000000,2.000000000000000
,0,635550.000000000000000,4331850.000000000000000,2.000000000000000
,0,635580.000000000000000,4331850.000000000000000,2.000000000000000
,0,635610.000000000000000,4331850.000000000000000,2.000000000000000
,0,635640.000000000000000,4331850.000000000000000,2.000000000000000
,0,635670.000000000000000,4331850.000000000000000,2.000000000000000
,0,635700.000000000000000,4331850.000000000000000,2.000000000000000
,0,633930.000000000000000,4331820.000000000000000,0.000000000000000
,0,633960.000000000000000,4331820.000000000000000,1.000000000000000
,0,633990.000000000000000,4331820.000000000000000,1.000000000000000
,0,634020.000000000000000,4331820.000000000000000,1.000000000000000
,0,634050.000000000000000,4331820.000000000000000,1.000000000000000
,0,634080.000000000000000,4331820.000000000000000,1.000000000000000
,0,634110.000000000000000,4331820.000000000000000,1.000000000000000
,0,634140.000000000000000,4331820.000000000000000,1.000000000000000
,0,634170.000000000000000,4331820.000000000000000,1.000000000000000
,0,634200.000000000000000,4331820.000000000000000,1.000000000000000
,0,634230.000000000000000,4331820.000000000000000,1.000000000000000
,0,634260.000000000000000,4331820.000000000000000,1.000000000000000
,0,634290.000000000000000,4331820.000000000000000,1.000000000000000
,0,634320.000000000000000,4331820.000000000000000,1.000000000000000
,0,634350.000000000000000,4331820.000000000000000,1.000000000000000
,0,634380.000000000000000,4331820.000000000000000,1.000000000000000
,0,634410.000000000000000,4331820.000000000000000,1.000000000000000
,0,634440.000000000000000,4331820.000000000000000,1.000000000000000
,0,634470.000000000000000,4331820.000000000000000,1.000000000000000
,0,634500.000000000000000,4331820.000000000000000,1.000000000000000
,0,634530.000000000000000,4331820.000000000000000,1.000000000000000
,0,634560.000000000000000,4331820.000000000000000,1.000000000000000
,0,634590.000000000000000,4331820.000000000000000,1.000000000000000
,0,634620.000000000000000,4331820.000000000000000,1.000000000000000
,0,634650.000000000000000,4331820.000000000000000,1.000000000000000
,0,634680.000000000000000,4331820.000000000000000,1.000000000000000
,0,634710.000000000000000,4331820.000000000000000,1.000000000000000
,0,634740.000000000000000,4331820.000000000000000,1.000000000000000
,0,634770.000000000000000,4331820.000000000000000,1.000000000000000
,0,634800.000000000000000,4331820.000000000000000,1.000000000000000
,0,634830.000000000000000,4331820.000000000000000,1.000000000000000
,0,634860.000000000000000,4331820.000000000000000,1.000000000000000
,0,634890.000000000000000,4331820.000000000000000,1.000000000000000
,0,634920.000000000000000,4331820.000000000000000,1.000000000000000
,0,634950.000000000000000,4331820.000000000000000,1.000000000000000
,0,634980.000000000000000,4331820.000000000000000,1.000000000000000
,0,635010.000000000000000,4331820.000000000000000,1.000000000000000
,0,635040.000000000000000,4331820.000000000000000,1.000000000000000
,0,635070.000000000000000,4331820.000000000000000,1.000000000000000
,0,635100.000000000000000,4331820.000000000000000,1.000000000000000
,0,635130.000000000000000,4331820.000000000000000,1.000000000000000
,0,635160.000000000000000,4331820.000000000000000,1.000000000000000
,0,635190.000000000000000,4331820.000000000000000,1.000000000000000
,0,635220.000000000000000,4331820.000000000000000,1.000000000000000
,0,635250.000000000000000,4331820.000000000000000,1.000000000000000
,0,635280.000000000000000,4331820.000000000000000,1.000000000000000
,0,635310.000000000000000,4331820.000000000000000,1.000000000000000
,0,635340.000000000000000,4331820.000000000000000,1.000000000000000
,0,635370.000000000000000,4331820.000000000000000,2.000000000000000
,0,635400.000000000000000,4331820.000000000000000,2.000000000000000
,0,635430.000000000000000,4331820.000000000000000,2.000000000000000
,0,635460.000000000000000,4331820.000000000000000,2.000000000000000
,0,635490.000000000000000,4331820.000000000000000,2.000000000000000
,0,635520.000000000000000,4331820.000000000000000,2.000000000000000
,0,635550.000000000000000,4331820.000000000000000,2.000000000000000
,0,635580.000000000000000,4331820.000000000000000,2.000000000000000
,0,635610.000000000000000,4331820.000000000000000,2.000000000000000
,0,635640.000000000000000,4331820.000000000000000,2.000000000000000
,0,635670.000000000000000,4331820.000000000000000,2.000000000000000
,0,635700.000000000000000,4331820.000000000000000,2.000000000000000
,0,635730.000000000000000,4331820.000000000000000,2.000000000000000
,0,635760.000000000000000,4331820.000000000000000,2.000000000000000
,0,635790.000000000000000,4331820.000000000000000,2.000000000000000
,0,635820.000000000000000,4331820.000000000000000,2.000000000000000
,0,635850.000000000000000,4331820.000000000000000,2.000000000000000
,0,635880.000000000000000,4331820.000000000000000,2.000000000000000
,0,635910.000000000000000,4331820.000000000000000,2.000000000000000
,0,635940.000000000000000,4331820.000000000000000,0.000000000000000
,0,633930.000000000000000,4331790.000000000000000,0.000000000000000
,0,633960.000000000000000,4331790.000000000000000,1.000000000000000
,0,633990.000000000000000,4331790.000000000000000,1.000000000000000
,0,634020.000000000000000,4331790.000000000000000,1.000000000000000
,0,634050.000000000000000,4331790.000000000000000,1.000000000000000
,0,634080.000000000000000,4331790.000000000000000,1.000000000000000
,0,634110.000000000000000,4331790.000000000000000,1.000000000000000
,0,634140.000000000000000,4331790.000000000000000,1.000000000000000
,0,634170.000000000000000,4331790.000000000000000,1.000000000000000
,0,634200.000000000000000,4331790.000000000000000,1.000000000000000
,0,634230.000000000000000,4331790.000000000000000,1.000000000000000
,0,634260.000000000000000,4331790.000000000000000,1.000000000000000
,0,634290.000000000000000,4331790.000000000000000,1.000000000000000
,0,634320.000000000000000,4331790.000000000000000,1.000000000000000
,0,634350.000000000000000,4331790.000000000000000,1.000000000000000
,0,634380.000000000000000,4331790.000000000000000,1.000000000000000
,0,634410.000000000000000,4331790.000000000000000,1.000000000000000
,0,634440.000000000000000,4331790.000000000000000,1.000000000000000
,0,634470.000000000000000,4331790.000000000000000,1.000000000000000
,0,634500.000000000000000,4331790.000000000000000,1.000000000000000
,0,634530.000000000000000,4331790.000000000000000,1.000000000000000
,0,634560.000000000000000,4331790.000000000000000,1.000000000000000
,0,634590.000000000000000,4331790.000000000000000,1.000000000000000
,0,634620.000000000000000,4331790.000000000000000,1.000000000000000
,0,634650.000000000000000,4331790.000000000000000,1.000000000000000
,0,634680.000000000000000,4331790.000000000000000,1.000000000000000
,0,634710.000000000000000,4331790.000000000000000,1.000000000000000
,0,634740.000000000000000,4331790.000000000000000,1.000000000000000
,0,634770.000000000000000,4331790.000000000000000,1.000000000000000
,0,634800.000000000000000,4331790.000000000000000,1.000000000000000
,0,634830.000000000000000,4331790.000000000000000,1.000000000000000
,0,634860.000000000000000,4331790.000000000000000,1.000000000000000
,0,634890.000000000000000,4331790.000000000000000,1.000000000000000
,0,634920.000000000000000,4331790.000000000000000,1.000000000000000
,0,634950.000000000000000,4331790.000000000000000,1.000000000000000
,0,634980.000000000000000,4331790.000000000000000,1.000000000000000
,0,635010.000000000000000,4331790.000000000000000,1.000000000000000
,0,635040.000000000000000,4331790.000000000000000,1.000000000000000
,0,635070.000000000000000,4331790.000000000000000,1.000000000000000
,0,635100.000000000000000,4331790.000000000000000,1.000000000000000
,0,635130.000000000000000,4331790.000000000000000,1.000000000000000
,0,635160.000000000000000,4331790.000000000000000,1.000000000000000
,0,635190.000000000000000,4331790.000000000000000,1.000000000000000
,0,635220.000000000000000,4331790.000000000000000,1.000000000000000
,0,635250.000000000000000,4331790.000000000000000,1.000000000000000
,0,635280.000000000000000,4331790.000000000000000,1.000000000000000
,0,635310.000000000000000,4331790.000000000000000,1.000000000000000
,0,635340.000000000000000,4331790.000000000000000,2.000000000000000
,0,635370.000000000000000,4331790.000000000000000,2.000000000000000
,0,635400.000000000000000,4331790.000000000000000,2.000000000000000
,0,635430.000000000000000,4331790.000000000000000,2.000000000000000
,0,635460.000000000000000,4331790.000000000000000,2.000000000000000
,0,635490.000000000000000,4331790.000000000000000,2.000000000000000
,0,635520.000000000000000,4331790.000000000000000,2.000000000000000
,0,635550.000000000000000,4331790.000000000000000,2.000000000000000
,0,635580.000000000000000,4331790.000000000000000,2.000000000000000
,0,635610.000000000000000,4331790.000000000000000,2.000000000000000
,0,635640.000000000000000,4331790.000000000000000,2.000000000000000
,0,635670.000000000000000,4331790.000000000000000,2.000000000000000
,0,635700.000000000000000,4331790.000000000000000,2.000000000000000
,0,635730.000000000000000,4331790.000000000000000,2.000000000000000
,0,635760.000000000000000,4331790.000000000000000,2.000000000000000
,0,635790.000000000000000,4331790.000000000000000,2.000000000000000
,0,635820.000000000000000,4331790.000000000000000,2.000000000000000
,0,635850.000000000000000,4331790.000000000000000,2.000000000000000
,0,635880.000000000000000,4331790.000000000000000,2.000000000000000
,0,635910.000000000000000,4331790.000000000000000,2.000000000000000
,0,635940.000000000000000,4331790.000000000000000,2.000000000000000
,0,635970.000000000000000,4331790.000000000000000,2.000000000000000
,0,636000.000000000000000,4331790.000000000000000,2.000000000000000
,0,633960.000000000000000,4331760.000000000000000,1.000000000000000
,0,633990.000000000000000,4331760.000000000000000,1.000000000000000
,0,634020.000000000000000,4331760.000000000000000,1.000000000000000
,0,634050.000000000000000,4331760.000000000000000,1.000000000000000
,0,634080.000000000000000,4331760.000000000000000,1.000000000000000
,0,634110.000000000000000,4331760.000000000000000,1.000000000000000
,0,634140.000000000000000,4331760.000000000000000,1.000000000000000
,0,634170.000000000000000,4331760.000000000000000,1.000000000000000
