Rowid_,WEIMER_DIST2_CLI,X,Y,WEIMER_DIST2_C_1
,474,634055.727316665000000,4331535.031022510500000,474.341644287109370
,450,634085.727316665000000,4331535.031022510500000,450.000000000000000
,426,634115.727316665000000,4331535.031022510500000,426.380126953125000
,404,634145.727316665000000,4331535.031022510500000,403.608734130859370
,382,634175.727316665000000,4331535.031022510500000,381.837677001953120
,361,634205.727316665000000,4331535.031022510500000,361.247833251953120
,339,634235.727316665000000,4331535.031022510500000,339.411254882812500
,319,634265.727316665000000,4331535.031022510500000,318.904388427734370
,300,634295.727316665000000,4331535.031022510500000,300.000000000000000
,283,634325.727316665000000,4331535.031022510500000,283.019439697265620
,268,634355.727316665000000,4331535.031022510500000,268.328155517578130
,256,634385.727316665000000,4331535.031022510500000,256.320098876953120
,247,634415.727316665000000,4331535.031022510500000,247.386337280273440
,242,634445.727316665000000,4331535.031022510500000,241.867736816406250
,228,634475.727316665000000,4331535.031022510500000,228.473190307617190
,212,634505.727316665000000,4331535.031022510500000,212.132034301757810
,192,634535.727316665000000,4331535.031022510500000,192.093734741210940
,170,634565.727316665000000,4331535.031022510500000,169.705627441406250
,150,634595.727316665000000,4331535.031022510500000,150.000000000000000
,127,634625.727316665000000,4331535.031022510500000,127.279220581054690
,108,634655.727316665000000,4331535.031022510500000,108.166542053222660
,85,634685.727316665000000,4331535.031022510500000,84.852813720703125
,67,634715.727316665000000,4331535.031022510500000,67.082038879394531
,42,634745.727316665000000,4331535.031022510500000,42.426406860351562
,30,634775.727316665000000,4331535.031022510500000,30.000000000000000
,0,634805.727316665000000,4331535.031022510500000,0.000000000000000
,0,634835.727316665000000,4331535.031022510500000,0.000000000000000
,30,634865.727316665000000,4331535.031022510500000,30.000000000000000
,30,634895.727316665000000,4331535.031022510500000,30.000000000000000
,0,634925.727316665000000,4331535.031022510500000,0.000000000000000
,0,634955.727316665000000,4331535.031022510500000,0.000000000000000
,0,634985.727316665000000,4331535.031022510500000,0.000000000000000
,30,635015.727316665000000,4331535.031022510500000,30.000000000000000
,30,635045.727316665000000,4331535.031022510500000,30.000000000000000
,42,635075.727316665000000,4331535.031022510500000,42.426406860351562
,30,635105.727316665000000,4331535.031022510500000,30.000000000000000
,0,635135.727316665000000,4331535.031022510500000,0.000000000000000
,0,635165.727316665000000,4331535.031022510500000,0.000000000000000
,0,635195.727316665000000,4331535.031022510500000,0.000000000000000
,30,635225.727316665000000,4331535.031022510500000,30.000000000000000
,42,635255.727316665000000,4331535.031022510500000,42.426406860351562
,60,635285.727316665000000,4331535.031022510500000,60.000000000000000
,67,635315.727316665000000,4331535.031022510500000,67.082038879394531
,85,635345.727316665000000,4331535.031022510500000,84.852813720703125
,95,635375.727316665000000,4331535.031022510500000,94.868331909179688
,108,635405.727316665000000,4331535.031022510500000,108.166542053222660
,127,635435.727316665000000,4331535.031022510500000,127.279220581054690
,150,635465.727316665000000,4331535.031022510500000,150.000000000000000
,170,635495.727316665000000,4331535.031022510500000,169.705627441406250
,192,635525.727316665000000,4331535.031022510500000,192.093734741210940
,212,635555.727316665000000,4331535.031022510500000,212.132034301757810
,234,635585.727316665000000,4331535.031022510500000,234.307495117187500
,255,635615.727316665000000,4331535.031022510500000,254.558441162109370
,277,635645.727316665000000,4331535.031022510500000,276.586334228515630
,297,635675.727316665000000,4331535.031022510500000,296.984863281250000
,319,635705.727316665000000,4331535.031022510500000,318.904388427734370
,339,635735.727316665000000,4331535.031022510500000,339.411254882812500
,361,635765.727316665000000,4331535.031022510500000,361.247833251953120
,382,635795.727316665000000,4331535.031022510500000,381.837677001953120
,404,635825.727316665000000,4331535.031022510500000,403.608734130859370
,426,635855.727316665000000,4331535.031022510500000,426.380126953125000
,450,635885.727316665000000,4331535.031022510500000,450.000000000000000
,474,635915.727316665000000,4331535.031022510500000,474.341644287109370
,499,635945.727316665000000,4331535.031022510500000,499.299499511718750
,525,635975.727316665000000,4331535.031022510500000,524.785644531250000
,551,636005.727316665000000,4331535.031022510500000,550.726806640625000
,577,636035.727316665000000,4331535.031022510500000,577.061523437500000
,604,636065.727316665000000,4331535.031022510500000,603.738342285156250
,516,634025.727316665000000,4331505.031022510500000,516.139526367187500
,492,634055.727316665000000,4331505.031022510500000,492.036590576171870
,469,634085.727316665000000,4331505.031022510500000,468.614990234375000
,446,634115.727316665000000,4331505.031022510500000,445.982055664062500
,424,634145.727316665000000,4331505.031022510500000,424.264068603515620
,404,634175.727316665000000,4331505.031022510500000,403.608734130859370
,382,634205.727316665000000,4331505.031022510500000,381.837677001953120
,361,634235.727316665000000,4331505.031022510500000,361.247833251953120
,342,634265.727316665000000,4331505.031022510500000,342.052612304687500
,324,634295.727316665000000,4331505.031022510500000,324.499603271484370
,309,634325.727316665000000,4331505.031022510500000,308.868896484375000
,295,634355.727316665000000,4331505.031022510500000,295.465728759765620
,285,634385.727316665000000,4331505.031022510500000,284.604980468750000
,277,634415.727316665000000,4331505.031022510500000,276.586334228515630
,268,634445.727316665000000,4331505.031022510500000,268.328155517578130
,255,634475.727316665000000,4331505.031022510500000,254.558441162109370
,234,634505.727316665000000,4331505.031022510500000,234.307495117187500
,212,634535.727316665000000,4331505.031022510500000,212.132034301757810
,192,634565.727316665000000,4331505.031022510500000,192.093734741210940
,170,634595.727316665000000,4331505.031022510500000,169.705627441406250
,150,634625.727316665000000,4331505.031022510500000,150.000000000000000
,127,634655.727316665000000,4331505.031022510500000,127.279220581054690
,108,634685.727316665000000,4331505.031022510500000,108.166542053222660
,85,634715.727316665000000,4331505.031022510500000,84.852813720703125
,67,634745.727316665000000,4331505.031022510500000,67.082038879394531
,42,634775.727316665000000,4331505.031022510500000,42.426406860351562
,30,634805.727316665000000,4331505.031022510500000,30.000000000000000
,0,634835.727316665000000,4331505.031022510500000,0.000000000000000
,0,634865.727316665000000,4331505.031022510500000,0.000000000000000
,0,634895.727316665000000,4331505.031022510500000,0.000000000000000
,0,634925.727316665000000,4331505.031022510500000,0.000000000000000
,30,634955.727316665000000,4331505.031022510500000,30.000000000000000
,30,634985.727316665000000,4331505.031022510500000,30.000000000000000
,42,635015.727316665000000,4331505.031022510500000,42.426406860351562
,60,635045.727316665000000,4331505.031022510500000,60.000000000000000
,67,635075.727316665000000,4331505.031022510500000,67.082038879394531
,42,635105.727316665000000,4331505.031022510500000,42.426406860351562
,30,635135.727316665000000,4331505.031022510500000,30.000000000000000
,30,635165.727316665000000,4331505.031022510500000,30.000000000000000
,0,635195.727316665000000,4331505.031022510500000,0.000000000000000
,0,635225.727316665000000,4331505.031022510500000,0.000000000000000
,30,635255.727316665000000,4331505.031022510500000,30.000000000000000
,30,635285.727316665000000,4331505.031022510500000,30.000000000000000
,42,635315.727316665000000,4331505.031022510500000,42.426406860351562
,60,635345.727316665000000,4331505.031022510500000,60.000000000000000
,67,635375.727316665000000,4331505.031022510500000,67.082038879394531
,85,635405.727316665000000,4331505.031022510500000,84.852813720703125
,108,635435.727316665000000,4331505.031022510500000,108.166542053222660
,127,635465.727316665000000,4331505.031022510500000,127.279220581054690
,150,635495.727316665000000,4331505.031022510500000,150.000000000000000
,170,635525.727316665000000,4331505.031022510500000,169.705627441406250
,192,635555.727316665000000,4331505.031022510500000,192.093734741210940
,212,635585.727316665000000,4331505.031022510500000,212.132034301757810
,234,635615.727316665000000,4331505.031022510500000,234.307495117187500
,255,635645.727316665000000,4331505.031022510500000,254.558441162109370
,277,635675.727316665000000,4331505.031022510500000,276.586334228515630
,297,635705.727316665000000,4331505.031022510500000,296.984863281250000
,319,635735.727316665000000,4331505.031022510500000,318.904388427734370
,339,635765.727316665000000,4331505.031022510500000,339.411254882812500
,361,635795.727316665000000,4331505.031022510500000,361.247833251953120
,384,635825.727316665000000,4331505.031022510500000,384.187469482421870
,408,635855.727316665000000,4331505.031022510500000,408.044128417968750
,433,635885.727316665000000,4331505.031022510500000,432.666168212890620
,458,635915.727316665000000,4331505.031022510500000,457.930114746093750
,484,635945.727316665000000,4331505.031022510500000,483.735473632812500
,510,635975.727316665000000,4331505.031022510500000,510.000000000000000
,537,636005.727316665000000,4331505.031022510500000,536.656311035156250
,564,636035.727316665000000,4331505.031022510500000,563.648803710937500
,591,636065.727316665000000,4331505.031022510500000,590.931457519531250
,534,634025.727316665000000,4331475.031022510500000,534.134826660156250
,511,634055.727316665000000,4331475.031022510500000,510.881591796875000
,488,634085.727316665000000,4331475.031022510500000,488.364624023437500
,467,634115.727316665000000,4331475.031022510500000,466.690490722656250
,446,634145.727316665000000,4331475.031022510500000,445.982055664062500
,424,634175.727316665000000,4331475.031022510500000,424.264068603515620
,404,634205.727316665000000,4331475.031022510500000,403.608734130859370
,384,634235.727316665000000,4331475.031022510500000,384.187469482421870
,366,634265.727316665000000,4331475.031022510500000,366.196655273437500
,350,634295.727316665000000,4331475.031022510500000,349.857116699218750
,335,634325.727316665000000,4331475.031022510500000,335.410186767578120
,323,634355.727316665000000,4331475.031022510500000,323.109893798828120
,313,634385.727316665000000,4331475.031022510500000,313.209197998046870
,306,634415.727316665000000,4331475.031022510500000,305.941162109375000
,295,634445.727316665000000,4331475.031022510500000,295.465728759765620
,277,634475.727316665000000,4331475.031022510500000,276.586334228515630
,255,634505.727316665000000,4331475.031022510500000,254.558441162109370
,234,634535.727316665000000,4331475.031022510500000,234.307495117187500
,212,634565.727316665000000,4331475.031022510500000,212.132034301757810
,192,634595.727316665000000,4331475.031022510500000,192.093734741210940
,170,634625.727316665000000,4331475.031022510500000,169.705627441406250
,150,634655.727316665000000,4331475.031022510500000,150.000000000000000
,127,634685.727316665000000,4331475.031022510500000,127.279220581054690
,108,634715.727316665000000,4331475.031022510500000,108.166542053222660
,85,634745.727316665000000,4331475.031022510500000,84.852813720703125
,60,634775.727316665000000,4331475.031022510500000,60.000000000000000
,30,634805.727316665000000,4331475.031022510500000,30.000000000000000
,0,634835.727316665000000,4331475.031022510500000,0.000000000000000
,30,634865.727316665000000,4331475.031022510500000,30.000000000000000
,30,634895.727316665000000,4331475.031022510500000,30.000000000000000
,30,634925.727316665000000,4331475.031022510500000,30.000000000000000
,42,634955.727316665000000,4331475.031022510500000,42.426406860351562
,60,634985.727316665000000,4331475.031022510500000,60.000000000000000
,67,635015.727316665000000,4331475.031022510500000,67.082038879394531
,85,635045.727316665000000,4331475.031022510500000,84.852813720703125
,85,635075.727316665000000,4331475.031022510500000,84.852813720703125
,67,635105.727316665000000,4331475.031022510500000,67.082038879394531
,60,635135.727316665000000,4331475.031022510500000,60.000000000000000
,42,635165.727316665000000,4331475.031022510500000,42.426406860351562
,30,635195.727316665000000,4331475.031022510500000,30.000000000000000
,30,635225.727316665000000,4331475.031022510500000,30.000000000000000
,0,635255.727316665000000,4331475.031022510500000,0.000000000000000
,0,635285.727316665000000,4331475.031022510500000,0.000000000000000
,30,635315.727316665000000,4331475.031022510500000,30.000000000000000
,30,635345.727316665000000,4331475.031022510500000,30.000000000000000
,42,635375.727316665000000,4331475.031022510500000,42.426406860351562
,67,635405.727316665000000,4331475.031022510500000,67.082038879394531
,85,635435.727316665000000,4331475.031022510500000,84.852813720703125
,108,635465.727316665000000,4331475.031022510500000,108.166542053222660
,127,635495.727316665000000,4331475.031022510500000,127.279220581054690
,150,635525.727316665000000,4331475.031022510500000,150.000000000000000
,170,635555.727316665000000,4331475.031022510500000,169.705627441406250
,192,635585.727316665000000,4331475.031022510500000,192.093734741210940
,212,635615.727316665000000,4331475.031022510500000,212.132034301757810
,234,635645.727316665000000,4331475.031022510500000,234.307495117187500
,255,635675.727316665000000,4331475.031022510500000,254.558441162109370
,277,635705.727316665000000,4331475.031022510500000,276.586334228515630
,297,635735.727316665000000,4331475.031022510500000,296.984863281250000
,319,635765.727316665000000,4331475.031022510500000,318.904388427734370
,342,635795.727316665000000,4331475.031022510500000,342.052612304687500
,366,635825.727316665000000,4331475.031022510500000,366.196655273437500
,391,635855.727316665000000,4331475.031022510500000,391.152130126953120
,417,635885.727316665000000,4331475.031022510500000,416.773315429687500
,443,635915.727316665000000,4331475.031022510500000,442.944702148437500
,470,635945.727316665000000,4331475.031022510500000,469.574279785156250
,497,635975.727316665000000,4331475.031022510500000,496.588348388671870
,524,636005.727316665000000,4331475.031022510500000,523.927490234375000
,551,636035.727316665000000,4331475.031022510500000,550.726806640625000
,577,636065.727316665000000,4331475.031022510500000,577.061523437500000
,604,636095.727316665000000,4331475.031022510500000,603.738342285156250
,553,634025.727316665000000,4331445.031022510500000,553.172668457031250
,531,634055.727316665000000,4331445.031022510500000,530.754150390625000
,509,634085.727316665000000,4331445.031022510500000,509.116882324218750
,488,634115.727316665000000,4331445.031022510500000,488.364624023437500
,467,634145.727316665000000,4331445.031022510500000,466.690490722656250
,446,634175.727316665000000,4331445.031022510500000,445.982055664062500
,426,634205.727316665000000,4331445.031022510500000,426.380126953125000
,408,634235.727316665000000,4331445.031022510500000,408.044128417968750
,391,634265.727316665000000,4331445.031022510500000,391.152130126953120
,376,634295.727316665000000,4331445.031022510500000,375.898925781250000
,362,634325.727316665000000,4331445.031022510500000,362.491394042968750
,351,634355.727316665000000,4331445.031022510500000,351.140991210937500
,342,634385.727316665000000,4331445.031022510500000,342.052612304687500
,335,634415.727316665000000,4331445.031022510500000,335.410186767578120
,319,634445.727316665000000,4331445.031022510500000,318.904388427734370
,297,634475.727316665000000,4331445.031022510500000,296.984863281250000
,277,634505.727316665000000,4331445.031022510500000,276.586334228515630
,255,634535.727316665000000,4331445.031022510500000,254.558441162109370
,234,634565.727316665000000,4331445.031022510500000,234.307495117187500
,212,634595.727316665000000,4331445.031022510500000,212.132034301757810
,192,634625.727316665000000,4331445.031022510500000,192.093734741210940
,170,634655.727316665000000,4331445.031022510500000,169.705627441406250
,150,634685.727316665000000,4331445.031022510500000,150.000000000000000
,120,634715.727316665000000,4331445.031022510500000,120.000000000000000
,90,634745.727316665000000,4331445.031022510500000,90.000000000000000
,60,634775.727316665000000,4331445.031022510500000,60.000000000000000
,30,634805.727316665000000,4331445.031022510500000,30.000000000000000
,0,634835.727316665000000,4331445.031022510500000,0.000000000000000
,30,634865.727316665000000,4331445.031022510500000,30.000000000000000
,60,634895.727316665000000,4331445.031022510500000,60.000000000000000
,60,634925.727316665000000,4331445.031022510500000,60.000000000000000
,67,634955.727316665000000,4331445.031022510500000,67.082038879394531
,85,634985.727316665000000,4331445.031022510500000,84.852813720703125
,95,635015.727316665000000,4331445.031022510500000,94.868331909179688
,108,635045.727316665000000,4331445.031022510500000,108.166542053222660
,108,635075.727316665000000,4331445.031022510500000,108.166542053222660
,95,635105.727316665000000,4331445.031022510500000,94.868331909179688
,85,635135.727316665000000,4331445.031022510500000,84.852813720703125
,67,635165.727316665000000,4331445.031022510500000,67.082038879394531
,60,635195.727316665000000,4331445.031022510500000,60.000000000000000
,42,635225.727316665000000,4331445.031022510500000,42.426406860351562
,30,635255.727316665000000,4331445.031022510500000,30.000000000000000
,0,635285.727316665000000,4331445.031022510500000,0.000000000000000
,0,635315.727316665000000,4331445.031022510500000,0.000000000000000
,0,635345.727316665000000,4331445.031022510500000,0.000000000000000
,30,635375.727316665000000,4331445.031022510500000,30.000000000000000
,42,635405.727316665000000,4331445.031022510500000,42.426406860351562
,67,635435.727316665000000,4331445.031022510500000,67.082038879394531
,85,635465.727316665000000,4331445.031022510500000,84.852813720703125
,108,635495.727316665000000,4331445.031022510500000,108.166542053222660
,127,635525.727316665000000,4331445.031022510500000,127.279220581054690
,150,635555.727316665000000,4331445.031022510500000,150.000000000000000
,170,635585.727316665000000,4331445.031022510500000,169.705627441406250
,192,635615.727316665000000,4331445.031022510500000,192.093734741210940
,212,635645.727316665000000,4331445.031022510500000,212.132034301757810
,234,635675.727316665000000,4331445.031022510500000,234.307495117187500
,255,635705.727316665000000,4331445.031022510500000,254.558441162109370
,277,635735.727316665000000,4331445.031022510500000,276.586334228515630
,300,635765.727316665000000,4331445.031022510500000,300.000000000000000
,324,635795.727316665000000,4331445.031022510500000,324.499603271484370
,350,635825.727316665000000,4331445.031022510500000,349.857116699218750
,376,635855.727316665000000,4331445.031022510500000,375.898925781250000
,402,635885.727316665000000,4331445.031022510500000,402.492248535156250
,430,635915.727316665000000,4331445.031022510500000,429.534637451171870
,457,635945.727316665000000,4331445.031022510500000,456.946380615234370
,484,635975.727316665000000,4331445.031022510500000,483.735473632812500
,510,636005.727316665000000,4331445.031022510500000,510.000000000000000
,537,636035.727316665000000,4331445.031022510500000,536.656311035156250
,564,636065.727316665000000,4331445.031022510500000,563.648803710937500
,591,636095.727316665000000,4331445.031022510500000,590.931457519531250
,573,634025.727316665000000,4331415.031022510500000,573.149169921875000
,552,634055.727316665000000,4331415.031022510500000,551.543273925781250
,531,634085.727316665000000,4331415.031022510500000,530.754150390625000
,509,634115.727316665000000,4331415.031022510500000,509.116882324218750
,488,634145.727316665000000,4331415.031022510500000,488.364624023437500
,469,634175.727316665000000,4331415.031022510500000,468.614990234375000
,450,634205.727316665000000,4331415.031022510500000,450.000000000000000
,433,634235.727316665000000,4331415.031022510500000,432.666168212890620
,417,634265.727316665000000,4331415.031022510500000,416.773315429687500
,402,634295.727316665000000,4331415.031022510500000,402.492248535156250
,390,634325.727316665000000,4331415.031022510500000,390.000000000000000
,379,634355.727316665000000,4331415.031022510500000,379.473327636718750
,371,634385.727316665000000,4331415.031022510500000,371.079498291015620
,361,634415.727316665000000,4331415.031022510500000,361.247833251953120
,339,634445.727316665000000,4331415.031022510500000,339.411254882812500
,319,634475.727316665000000,4331415.031022510500000,318.904388427734370
,297,634505.727316665000000,4331415.031022510500000,296.984863281250000
,277,634535.727316665000000,4331415.031022510500000,276.586334228515630
,255,634565.727316665000000,4331415.031022510500000,254.558441162109370
,228,634595.727316665000000,4331415.031022510500000,228.473190307617190
,201,634625.727316665000000,4331415.031022510500000,201.246124267578130
,175,634655.727316665000000,4331415.031022510500000,174.928558349609370
,150,634685.727316665000000,4331415.031022510500000,150.000000000000000
,120,634715.727316665000000,4331415.031022510500000,120.000000000000000
,90,634745.727316665000000,4331415.031022510500000,90.000000000000000
,60,634775.727316665000000,4331415.031022510500000,60.000000000000000
,30,634805.727316665000000,4331415.031022510500000,30.000000000000000
,0,634835.727316665000000,4331415.031022510500000,0.000000000000000
,30,634865.727316665000000,4331415.031022510500000,30.000000000000000
,60,634895.727316665000000,4331415.031022510500000,60.000000000000000
,90,634925.727316665000000,4331415.031022510500000,90.000000000000000
,95,634955.727316665000000,4331415.031022510500000,94.868331909179688
,108,634985.727316665000000,4331415.031022510500000,108.166542053222660
,124,635015.727316665000000,4331415.031022510500000,123.693168640136720
,134,635045.727316665000000,4331415.031022510500000,134.164077758789060
,134,635075.727316665000000,4331415.031022510500000,134.164077758789060
,124,635105.727316665000000,4331415.031022510500000,123.693168640136720
,108,635135.727316665000000,4331415.031022510500000,108.166542053222660
,95,635165.727316665000000,4331415.031022510500000,94.868331909179688
,85,635195.727316665000000,4331415.031022510500000,84.852813720703125
,67,635225.727316665000000,4331415.031022510500000,67.082038879394531
,42,635255.727316665000000,4331415.031022510500000,42.426406860351562
,30,635285.727316665000000,4331415.031022510500000,30.000000000000000
,30,635315.727316665000000,4331415.031022510500000,30.000000000000000
,0,635345.727316665000000,4331415.031022510500000,0.000000000000000
,0,635375.727316665000000,4331415.031022510500000,0.000000000000000
,30,635405.727316665000000,4331415.031022510500000,30.000000000000000
,42,635435.727316665000000,4331415.031022510500000,42.426406860351562
,67,635465.727316665000000,4331415.031022510500000,67.082038879394531
,85,635495.727316665000000,4331415.031022510500000,84.852813720703125
,108,635525.727316665000000,4331415.031022510500000,108.166542053222660
,127,635555.727316665000000,4331415.031022510500000,127.279220581054690
,150,635585.727316665000000,4331415.031022510500000,150.000000000000000
,170,635615.727316665000000,4331415.031022510500000,169.705627441406250
,192,635645.727316665000000,4331415.031022510500000,192.093734741210940
,212,635675.727316665000000,4331415.031022510500000,212.132034301757810
,234,635705.727316665000000,4331415.031022510500000,234.307495117187500
,258,635735.727316665000000,4331415.031022510500000,258.069763183593750
,283,635765.727316665000000,4331415.031022510500000,283.019439697265620
,309,635795.727316665000000,4331415.031022510500000,308.868896484375000
,335,635825.727316665000000,4331415.031022510500000,335.410186767578120
,362,635855.727316665000000,4331415.031022510500000,362.491394042968750
,390,635885.727316665000000,4331415.031022510500000,390.000000000000000
,417,635915.727316665000000,4331415.031022510500000,416.773315429687500
,443,635945.727316665000000,4331415.031022510500000,442.944702148437500
,470,635975.727316665000000,4331415.031022510500000,469.574279785156250
,497,636005.727316665000000,4331415.031022510500000,496.588348388671870
,524,636035.727316665000000,4331415.031022510500000,523.927490234375000
,551,636065.727316665000000,4331415.031022510500000,550.726806640625000
,577,636095.727316665000000,4331415.031022510500000,577.061523437500000
,594,634025.727316665000000,4331385.031022510500000,593.969726562500000
,573,634055.727316665000000,4331385.031022510500000,573.149169921875000
,552,634085.727316665000000,4331385.031022510500000,551.543273925781250
,531,634115.727316665000000,4331385.031022510500000,530.754150390625000
,511,634145.727316665000000,4331385.031022510500000,510.881591796875000
,492,634175.727316665000000,4331385.031022510500000,492.036590576171870
,474,634205.727316665000000,4331385.031022510500000,474.341644287109370
,458,634235.727316665000000,4331385.031022510500000,457.930114746093750
,443,634265.727316665000000,4331385.031022510500000,442.944702148437500
,430,634295.727316665000000,4331385.031022510500000,429.534637451171870
,418,634325.727316665000000,4331385.031022510500000,417.851654052734370
,408,634355.727316665000000,4331385.031022510500000,408.044128417968750
,400,634385.727316665000000,4331385.031022510500000,400.249908447265620
,382,634415.727316665000000,4331385.031022510500000,381.837677001953120
,361,634445.727316665000000,4331385.031022510500000,361.247833251953120
,335,634475.727316665000000,4331385.031022510500000,335.410186767578120
,306,634505.727316665000000,4331385.031022510500000,305.941162109375000
,277,634535.727316665000000,4331385.031022510500000,276.586334228515630
,247,634565.727316665000000,4331385.031022510500000,247.386337280273440
,218,634595.727316665000000,4331385.031022510500000,218.403289794921880
,190,634625.727316665000000,4331385.031022510500000,189.736663818359370
,162,634655.727316665000000,4331385.031022510500000,161.554946899414060
,134,634685.727316665000000,4331385.031022510500000,134.164077758789060
,108,634715.727316665000000,4331385.031022510500000,108.166542053222660
,85,634745.727316665000000,4331385.031022510500000,84.852813720703125
,60,634775.727316665000000,4331385.031022510500000,60.000000000000000
,30,634805.727316665000000,4331385.031022510500000,30.000000000000000
,0,634835.727316665000000,4331385.031022510500000,0.000000000000000
,30,634865.727316665000000,4331385.031022510500000,30.000000000000000
,60,634895.727316665000000,4331385.031022510500000,60.000000000000000
,90,634925.727316665000000,4331385.031022510500000,90.000000000000000
,120,634955.727316665000000,4331385.031022510500000,120.000000000000000
,134,634985.727316665000000,4331385.031022510500000,134.164077758789060
,150,635015.727316665000000,4331385.031022510500000,150.000000000000000
,162,635045.727316665000000,4331385.031022510500000,161.554946899414060
,162,635075.727316665000000,4331385.031022510500000,161.554946899414060
,150,635105.727316665000000,4331385.031022510500000,150.000000000000000
,134,635135.727316665000000,4331385.031022510500000,134.164077758789060
,124,635165.727316665000000,4331385.031022510500000,123.693168640136720
,108,635195.727316665000000,4331385.031022510500000,108.166542053222660
,85,635225.727316665000000,4331385.031022510500000,84.852813720703125
,67,635255.727316665000000,4331385.031022510500000,67.082038879394531
,60,635285.727316665000000,4331385.031022510500000,60.000000000000000
,42,635315.727316665000000,4331385.031022510500000,42.426406860351562
,30,635345.727316665000000,4331385.031022510500000,30.000000000000000
,0,635375.727316665000000,4331385.031022510500000,0.000000000000000
,0,635405.727316665000000,4331385.031022510500000,0.000000000000000
,30,635435.727316665000000,4331385.031022510500000,30.000000000000000
,42,635465.727316665000000,4331385.031022510500000,42.426406860351562
,67,635495.727316665000000,4331385.031022510500000,67.082038879394531
,85,635525.727316665000000,4331385.031022510500000,84.852813720703125
,108,635555.727316665000000,4331385.031022510500000,108.166542053222660
,127,635585.727316665000000,4331385.031022510500000,127.279220581054690
,150,635615.727316665000000,4331385.031022510500000,150.000000000000000
,170,635645.727316665000000,4331385.031022510500000,169.705627441406250
,192,635675.727316665000000,4331385.031022510500000,192.093734741210940
,216,635705.727316665000000,4331385.031022510500000,216.333084106445310
,242,635735.727316665000000,4331385.031022510500000,241.867736816406250
,268,635765.727316665000000,4331385.031022510500000,268.328155517578130
,295,635795.727316665000000,4331385.031022510500000,295.465728759765620
,323,635825.727316665000000,4331385.031022510500000,323.109893798828120
,350,635855.727316665000000,4331385.031022510500000,349.857116699218750
,376,635885.727316665000000,4331385.031022510500000,375.898925781250000
,402,635915.727316665000000,4331385.031022510500000,402.492248535156250
,430,635945.727316665000000,4331385.031022510500000,429.534637451171870
,457,635975.727316665000000,4331385.031022510500000,456.946380615234370
,484,636005.727316665000000,4331385.031022510500000,483.735473632812500
,510,636035.727316665000000,4331385.031022510500000,510.000000000000000
,537,636065.727316665000000,4331385.031022510500000,536.656311035156250
,564,636095.727316665000000,4331385.031022510500000,563.648803710937500
,591,636125.727316665000000,4331385.031022510500000,590.931457519531250
,616,634025.727316665000000,4331355.031022510500000,615.548522949218750
,594,634055.727316665000000,4331355.031022510500000,593.969726562500000
,573,634085.727316665000000,4331355.031022510500000,573.149169921875000
,553,634115.727316665000000,4331355.031022510500000,553.172668457031250
,534,634145.727316665000000,4331355.031022510500000,534.134826660156250
,516,634175.727316665000000,4331355.031022510500000,516.139526367187500
,499,634205.727316665000000,4331355.031022510500000,499.299499511718750
,484,634235.727316665000000,4331355.031022510500000,483.735473632812500
,470,634265.727316665000000,4331355.031022510500000,469.574279785156250
,457,634295.727316665000000,4331355.031022510500000,456.946380615234370
,446,634325.727316665000000,4331355.031022510500000,445.982055664062500
,437,634355.727316665000000,4331355.031022510500000,436.806579589843750
,421,634385.727316665000000,4331355.031022510500000,421.070068359375000
,391,634415.727316665000000,4331355.031022510500000,391.152130126953120
,361,634445.727316665000000,4331355.031022510500000,361.247833251953120
,331,634475.727316665000000,4331355.031022510500000,331.360839843750000
,301,634505.727316665000000,4331355.031022510500000,301.496276855468750
,272,634535.727316665000000,4331355.031022510500000,271.661560058593750
,242,634565.727316665000000,4331355.031022510500000,241.867736816406250
,212,634595.727316665000000,4331355.031022510500000,212.132034301757810
,182,634625.727316665000000,4331355.031022510500000,182.482879638671870
,153,634655.727316665000000,4331355.031022510500000,152.970581054687500
,124,634685.727316665000000,4331355.031022510500000,123.693168640136720
,95,634715.727316665000000,4331355.031022510500000,94.868331909179688
,67,634745.727316665000000,4331355.031022510500000,67.082038879394531
,42,634775.727316665000000,4331355.031022510500000,42.426406860351562
,30,634805.727316665000000,4331355.031022510500000,30.000000000000000
,0,634835.727316665000000,4331355.031022510500000,0.000000000000000
,30,634865.727316665000000,4331355.031022510500000,30.000000000000000
,60,634895.727316665000000,4331355.031022510500000,60.000000000000000
,90,634925.727316665000000,4331355.031022510500000,90.000000000000000
,120,634955.727316665000000,4331355.031022510500000,120.000000000000000
,150,634985.727316665000000,4331355.031022510500000,150.000000000000000
,175,635015.727316665000000,4331355.031022510500000,174.928558349609370
,190,635045.727316665000000,4331355.031022510500000,189.736663818359370
,190,635075.727316665000000,4331355.031022510500000,189.736663818359370
,175,635105.727316665000000,4331355.031022510500000,174.928558349609370
,162,635135.727316665000000,4331355.031022510500000,161.554946899414060
,150,635165.727316665000000,4331355.031022510500000,150.000000000000000
,127,635195.727316665000000,4331355.031022510500000,127.279220581054690
,108,635225.727316665000000,4331355.031022510500000,108.166542053222660
,95,635255.727316665000000,4331355.031022510500000,94.868331909179688
,85,635285.727316665000000,4331355.031022510500000,84.852813720703125
,67,635315.727316665000000,4331355.031022510500000,67.082038879394531
,42,635345.727316665000000,4331355.031022510500000,42.426406860351562
,30,635375.727316665000000,4331355.031022510500000,30.000000000000000
,0,635405.727316665000000,4331355.031022510500000,0.000000000000000
