OBJECTID,Rowid_,GREEN_1986,X,Y,GREEN_1986_1987,RASTERVALU
1021,,0,634320.000000000000000,4331520.000000000000000,-0.014839855954051,1
1022,,0,634350.000000000000000,4331520.000000000000000,-0.015563653782010,1
1023,,0,634380.000000000000000,4331520.000000000000000,-0.011182008311152,1
1024,,0,634410.000000000000000,4331520.000000000000000,-0.005674576386809,1
1025,,0,634440.000000000000000,4331520.000000000000000,-0.012228518724442,1
1026,,0,634470.000000000000000,4331520.000000000000000,-0.007846435531974,1
1027,,0,634500.000000000000000,4331520.000000000000000,-0.000950749963522,1
1028,,0,634530.000000000000000,4331520.000000000000000,0.001066396012902,1
1029,,0,634560.000000000000000,4331520.000000000000000,-0.008989945054054,1
1030,,0,634590.000000000000000,4331520.000000000000000,-0.018899274989963,1
1031,,0,634620.000000000000000,4331520.000000000000000,-0.015393430367112,1
1032,,0,634650.000000000000000,4331520.000000000000000,-0.010146223008633,1
1033,,0,634680.000000000000000,4331520.000000000000000,-0.005401929840446,1
1034,,0,634710.000000000000000,4331520.000000000000000,0.007816743105650,2
1035,,0,634740.000000000000000,4331520.000000000000000,0.018412441015244,2
1036,,0,634770.000000000000000,4331520.000000000000000,0.011611025780439,2
1037,,0,634800.000000000000000,4331520.000000000000000,0.006342038512230,2
1038,,0,634830.000000000000000,4331520.000000000000000,0.013358546420932,2
1039,,0,634860.000000000000000,4331520.000000000000000,0.013709722086787,2
1040,,0,634890.000000000000000,4331520.000000000000000,0.014292331412435,2
1041,,0,634920.000000000000000,4331520.000000000000000,0.015549857169390,2
1042,,0,634950.000000000000000,4331520.000000000000000,0.008740039542317,2
1043,,0,634980.000000000000000,4331520.000000000000000,0.006867146119475,2
1044,,0,635010.000000000000000,4331520.000000000000000,0.003933724015951,2
1045,,0,635040.000000000000000,4331520.000000000000000,-0.005733795464039,1
1046,,0,635070.000000000000000,4331520.000000000000000,-0.008705096319318,1
1047,,0,635100.000000000000000,4331520.000000000000000,-0.014160711318254,1
1048,,0,635130.000000000000000,4331520.000000000000000,-0.001303430646658,1
1049,,0,635160.000000000000000,4331520.000000000000000,0.020561361685395,2
1050,,0,635190.000000000000000,4331520.000000000000000,0.020749313756824,2
1051,,0,635220.000000000000000,4331520.000000000000000,0.004906576126814,2
1052,,0,635250.000000000000000,4331520.000000000000000,0.000510403886437,1
1053,,0,635280.000000000000000,4331520.000000000000000,0.003397479653358,2
1054,,0,635310.000000000000000,4331520.000000000000000,0.002501331269741,2
1055,,0,635340.000000000000000,4331520.000000000000000,-0.005466770380735,1
1056,,0,635370.000000000000000,4331520.000000000000000,-0.016855834051967,1
1057,,0,635400.000000000000000,4331520.000000000000000,-0.010656477883458,1
1058,,0,635430.000000000000000,4331520.000000000000000,-0.011274868622422,1
1059,,0,635460.000000000000000,4331520.000000000000000,-0.009593965485692,1
1060,,0,635490.000000000000000,4331520.000000000000000,-0.002476917579770,1
1061,,0,635520.000000000000000,4331520.000000000000000,-0.013979049399495,1
1062,,0,635550.000000000000000,4331520.000000000000000,-0.015645233914256,1
1063,,0,635580.000000000000000,4331520.000000000000000,-0.010348513722420,1
1064,,0,635610.000000000000000,4331520.000000000000000,-0.006376868113875,1
1065,,0,635640.000000000000000,4331520.000000000000000,-0.004833703860641,1
1066,,0,635670.000000000000000,4331520.000000000000000,-0.010737285017967,1
1067,,0,635700.000000000000000,4331520.000000000000000,-0.012998703867197,1
1068,,0,635730.000000000000000,4331520.000000000000000,-0.019319901242852,1
1069,,0,635760.000000000000000,4331520.000000000000000,-0.019904054701328,1
1070,,0,635790.000000000000000,4331520.000000000000000,-0.017339885234833,1
1071,,0,635820.000000000000000,4331520.000000000000000,-0.017432708293200,1
1072,,0,635850.000000000000000,4331520.000000000000000,-0.011529127135873,1
1073,,0,635880.000000000000000,4331520.000000000000000,-0.001953570172191,1
1074,,0,635910.000000000000000,4331520.000000000000000,-0.011602846905589,1
1075,,0,635940.000000000000000,4331520.000000000000000,-0.012780396267772,1
1076,,0,635970.000000000000000,4331520.000000000000000,-0.003801781684160,1
1077,,0,636000.000000000000000,4331520.000000000000000,-0.012898832559586,1
1078,,0,636030.000000000000000,4331520.000000000000000,-0.016751740127802,1
1079,,0,636060.000000000000000,4331520.000000000000000,-0.024733679369092,1
1080,,0,634020.000000000000000,4331490.000000000000000,-0.004242599010468,1
1081,,0,634050.000000000000000,4331490.000000000000000,0.005268828943372,2
1082,,0,634080.000000000000000,4331490.000000000000000,0.007235949859023,2
1083,,0,634110.000000000000000,4331490.000000000000000,-0.003661911934614,1
1084,,0,634140.000000000000000,4331490.000000000000000,-0.012056527659297,1
1085,,0,634170.000000000000000,4331490.000000000000000,-0.014214191585779,1
1086,,0,634200.000000000000000,4331490.000000000000000,-0.011049387976527,1
1087,,0,634230.000000000000000,4331490.000000000000000,-0.013683912344277,1
1088,,0,634260.000000000000000,4331490.000000000000000,-0.016660800203681,1
1089,,0,634290.000000000000000,4331490.000000000000000,-0.015757363289595,1
1090,,0,634320.000000000000000,4331490.000000000000000,-0.015698146075010,1
1091,,0,634350.000000000000000,4331490.000000000000000,-0.017056737095118,1
1092,,0,634380.000000000000000,4331490.000000000000000,-0.014483005739748,1
1093,,0,634410.000000000000000,4331490.000000000000000,-0.011758910492063,1
1094,,0,634440.000000000000000,4331490.000000000000000,-0.009101299569011,1
1095,,0,634470.000000000000000,4331490.000000000000000,-0.010966762900352,1
1096,,0,634500.000000000000000,4331490.000000000000000,-0.005267497152090,1
1097,,0,634530.000000000000000,4331490.000000000000000,0.011449767276645,2
1098,,0,634560.000000000000000,4331490.000000000000000,-0.000385737046599,1
1099,,0,634590.000000000000000,4331490.000000000000000,-0.015497592277825,1
1100,,0,634620.000000000000000,4331490.000000000000000,-0.016370389610529,1
1101,,0,634650.000000000000000,4331490.000000000000000,-0.011248482391238,1
1102,,0,634680.000000000000000,4331490.000000000000000,-0.009707023389637,1
1103,,0,634710.000000000000000,4331490.000000000000000,-0.005280286073685,1
1104,,0,634740.000000000000000,4331490.000000000000000,-0.004077993333340,1
1105,,0,634770.000000000000000,4331490.000000000000000,0.013069715350866,2
1106,,0,634800.000000000000000,4331490.000000000000000,0.023946994915605,2
1107,,0,634830.000000000000000,4331490.000000000000000,0.032439872622490,2
1108,,0,634860.000000000000000,4331490.000000000000000,0.020926827564836,2
1109,,0,634890.000000000000000,4331490.000000000000000,0.016353143379092,2
1110,,0,634920.000000000000000,4331490.000000000000000,0.012256281450391,2
1111,,0,634950.000000000000000,4331490.000000000000000,-0.000212147831917,1
1112,,0,634980.000000000000000,4331490.000000000000000,-0.003228433430195,1
1113,,0,635010.000000000000000,4331490.000000000000000,-0.006862794980407,1
1114,,0,635040.000000000000000,4331490.000000000000000,-0.007414696738124,1
1115,,0,635070.000000000000000,4331490.000000000000000,-0.000819293782115,1
1116,,0,635100.000000000000000,4331490.000000000000000,-0.007185233756900,1
1117,,0,635130.000000000000000,4331490.000000000000000,0.000934930518270,1
1118,,0,635160.000000000000000,4331490.000000000000000,0.003299124538898,2
1119,,0,635190.000000000000000,4331490.000000000000000,0.010644922032952,2
1120,,0,635220.000000000000000,4331490.000000000000000,0.004091272130609,2
1121,,0,635250.000000000000000,4331490.000000000000000,0.003047876060009,2
1122,,0,635280.000000000000000,4331490.000000000000000,0.006976814940572,2
1123,,0,635310.000000000000000,4331490.000000000000000,0.003427818417549,2
1124,,0,635340.000000000000000,4331490.000000000000000,-0.001998588442802,1
1125,,0,635370.000000000000000,4331490.000000000000000,-0.008593749254942,1
1126,,0,635400.000000000000000,4331490.000000000000000,-0.007577676326036,1
1127,,0,635430.000000000000000,4331490.000000000000000,-0.009294858202338,1
1128,,0,635460.000000000000000,4331490.000000000000000,-0.013124426826835,1
1129,,0,635490.000000000000000,4331490.000000000000000,-0.010489858686924,1
1130,,0,635520.000000000000000,4331490.000000000000000,-0.017450261861086,1
1131,,0,635550.000000000000000,4331490.000000000000000,-0.018913002684712,1
1132,,0,635580.000000000000000,4331490.000000000000000,-0.011595597490668,1
1133,,0,635610.000000000000000,4331490.000000000000000,-0.009104315191507,1
1134,,0,635640.000000000000000,4331490.000000000000000,-0.001907279714942,1
1135,,0,635670.000000000000000,4331490.000000000000000,-0.006393086165190,1
1136,,0,635700.000000000000000,4331490.000000000000000,-0.008522111922503,1
1137,,0,635730.000000000000000,4331490.000000000000000,-0.002961050719023,1
1138,,0,635760.000000000000000,4331490.000000000000000,-0.004751391708851,1
1139,,0,635790.000000000000000,4331490.000000000000000,-0.014552658423781,1
1140,,0,635820.000000000000000,4331490.000000000000000,-0.001887405291200,1
1141,,0,635850.000000000000000,4331490.000000000000000,0.007725633680820,2
1142,,0,635880.000000000000000,4331490.000000000000000,0.009650811553001,2
1143,,0,635910.000000000000000,4331490.000000000000000,-0.000229697674513,1
1144,,0,635940.000000000000000,4331490.000000000000000,-0.005896342918277,1
1145,,0,635970.000000000000000,4331490.000000000000000,-0.004573894664645,1
1146,,0,636000.000000000000000,4331490.000000000000000,-0.010932182893157,1
1147,,0,636030.000000000000000,4331490.000000000000000,-0.018490295857191,1
1148,,0,636060.000000000000000,4331490.000000000000000,-0.015844695270061,1
1149,,0,636090.000000000000000,4331490.000000000000000,0.005761774256825,2
1150,,0,634020.000000000000000,4331460.000000000000000,-0.008069111034274,1
1151,,0,634050.000000000000000,4331460.000000000000000,0.001182107254863,1
1152,,0,634080.000000000000000,4331460.000000000000000,0.000307550653815,1
1153,,0,634110.000000000000000,4331460.000000000000000,-0.003149120137095,1
1154,,0,634140.000000000000000,4331460.000000000000000,-0.011864688247442,1
1155,,0,634170.000000000000000,4331460.000000000000000,-0.008714070543647,1
1156,,0,634200.000000000000000,4331460.000000000000000,-0.011241225525737,1
1157,,0,634230.000000000000000,4331460.000000000000000,-0.012481367215514,1
1158,,0,634260.000000000000000,4331460.000000000000000,-0.014101493172348,1
1159,,0,634290.000000000000000,4331460.000000000000000,-0.013457998633385,1
1160,,0,634320.000000000000000,4331460.000000000000000,-0.012377301231027,1
1161,,0,634350.000000000000000,4331460.000000000000000,-0.014542223885655,1
1162,,0,634380.000000000000000,4331460.000000000000000,-0.022770352661610,1
1163,,0,634410.000000000000000,4331460.000000000000000,-0.015845468267798,1
1164,,0,634440.000000000000000,4331460.000000000000000,-0.012502988800406,1
1165,,0,634470.000000000000000,4331460.000000000000000,-0.010378703474998,1
1166,,0,634500.000000000000000,4331460.000000000000000,-0.008341191336513,1
1167,,0,634530.000000000000000,4331460.000000000000000,-0.000550733879209,1
1168,,0,634560.000000000000000,4331460.000000000000000,-0.003095481544733,1
1169,,0,634590.000000000000000,4331460.000000000000000,-0.011400554329157,1
1170,,0,634620.000000000000000,4331460.000000000000000,-0.014861470088363,1
1171,,0,634650.000000000000000,4331460.000000000000000,-0.014916796237230,1
1172,,0,634680.000000000000000,4331460.000000000000000,-0.013603087514639,1
1173,,0,634710.000000000000000,4331460.000000000000000,-0.009988755919039,1
1174,,0,634740.000000000000000,4331460.000000000000000,-0.005972573533654,1
1175,,0,634770.000000000000000,4331460.000000000000000,0.001703828573227,1
1176,,0,634800.000000000000000,4331460.000000000000000,0.027851834893227,2
1177,,0,634830.000000000000000,4331460.000000000000000,0.029701255261898,2
1178,,0,634860.000000000000000,4331460.000000000000000,0.029730133712292,2
1179,,0,634890.000000000000000,4331460.000000000000000,0.021170593798161,2
1180,,0,634920.000000000000000,4331460.000000000000000,0.021465856581926,2
1181,,0,634950.000000000000000,4331460.000000000000000,-0.008237268775702,1
1182,,0,634980.000000000000000,4331460.000000000000000,-0.012924134731293,1
1183,,0,635010.000000000000000,4331460.000000000000000,-0.011198249645531,1
1184,,0,635040.000000000000000,4331460.000000000000000,-0.008710855618119,1
1185,,0,635070.000000000000000,4331460.000000000000000,-0.006109951063991,1
1186,,0,635100.000000000000000,4331460.000000000000000,-0.002954093739390,1
1187,,0,635130.000000000000000,4331460.000000000000000,-0.002653261646628,1
1188,,0,635160.000000000000000,4331460.000000000000000,-0.011079814285040,1
1189,,0,635190.000000000000000,4331460.000000000000000,-0.008780527859926,1
1190,,0,635220.000000000000000,4331460.000000000000000,0.006822302937508,2
1191,,0,635250.000000000000000,4331460.000000000000000,0.007173536345363,2
1192,,0,635280.000000000000000,4331460.000000000000000,0.004446400329471,2
1193,,0,635310.000000000000000,4331460.000000000000000,0.016225745901465,2
1194,,0,635340.000000000000000,4331460.000000000000000,0.014969931915402,2
1195,,0,635370.000000000000000,4331460.000000000000000,0.009974814951420,2
1196,,0,635400.000000000000000,4331460.000000000000000,0.017308367416263,2
1197,,0,635430.000000000000000,4331460.000000000000000,-0.008169231936336,1
1198,,0,635460.000000000000000,4331460.000000000000000,-0.012436520308256,1
1199,,0,635490.000000000000000,4331460.000000000000000,-0.006848242133856,1
1200,,0,635520.000000000000000,4331460.000000000000000,-0.009228533133864,1
1201,,0,635550.000000000000000,4331460.000000000000000,-0.023844879120588,1
1202,,0,635580.000000000000000,4331460.000000000000000,-0.016529563814402,1
1203,,0,635610.000000000000000,4331460.000000000000000,-0.008149189874530,1
1204,,0,635640.000000000000000,4331460.000000000000000,-0.007185233756900,1
1205,,0,635670.000000000000000,4331460.000000000000000,-0.002475408837199,1
1206,,0,635700.000000000000000,4331460.000000000000000,-0.001109892502427,1
1207,,0,635730.000000000000000,4331460.000000000000000,0.000560659915209,1
1208,,0,635760.000000000000000,4331460.000000000000000,-0.001489695161581,1
1209,,0,635790.000000000000000,4331460.000000000000000,-0.002403583377600,1
1210,,0,635820.000000000000000,4331460.000000000000000,0.004953386262059,2
1211,,0,635850.000000000000000,4331460.000000000000000,0.013512909412384,2
1212,,0,635880.000000000000000,4331460.000000000000000,0.011648796498775,2
1213,,0,635910.000000000000000,4331460.000000000000000,-0.002706449478865,1
1214,,0,635940.000000000000000,4331460.000000000000000,-0.017922215163708,1
1215,,0,635970.000000000000000,4331460.000000000000000,-0.012380553409457,1
1216,,0,636000.000000000000000,4331460.000000000000000,-0.009805254638195,1
1217,,0,636030.000000000000000,4331460.000000000000000,-0.006000332534313,1
1218,,0,636060.000000000000000,4331460.000000000000000,0.003537598997355,2
1219,,0,636090.000000000000000,4331460.000000000000000,-0.002358723431826,1
1220,,0,634020.000000000000000,4331430.000000000000000,0.000988358631730,1
1221,,0,634050.000000000000000,4331430.000000000000000,0.015666741877794,2
1222,,0,634080.000000000000000,4331430.000000000000000,0.018136400729418,2
1223,,0,634110.000000000000000,4331430.000000000000000,0.009709844365716,2
1224,,0,634140.000000000000000,4331430.000000000000000,-0.014787892811000,1
1225,,0,634170.000000000000000,4331430.000000000000000,-0.008244706317782,1
1226,,0,634200.000000000000000,4331430.000000000000000,-0.008280258625746,1
1227,,0,634230.000000000000000,4331430.000000000000000,-0.009542021900415,1
1228,,0,634260.000000000000000,4331430.000000000000000,-0.009281968697906,1
1229,,0,634290.000000000000000,4331430.000000000000000,-0.011773250997066,1
1230,,0,634320.000000000000000,4331430.000000000000000,-0.010101344436407,1
1231,,0,634350.000000000000000,4331430.000000000000000,-0.012737343087792,1
1232,,0,634380.000000000000000,4331430.000000000000000,-0.017630267888308,1
1233,,0,634410.000000000000000,4331430.000000000000000,-0.016196383163333,1
1234,,0,634440.000000000000000,4331430.000000000000000,-0.013339670374990,1
1235,,0,634470.000000000000000,4331430.000000000000000,-0.014343114569783,1
1236,,0,634500.000000000000000,4331430.000000000000000,-0.013787832111120,1
1237,,0,634530.000000000000000,4331430.000000000000000,-0.013160673901439,1
1238,,0,634560.000000000000000,4331430.000000000000000,-0.011834349483252,1
1239,,0,634590.000000000000000,4331430.000000000000000,-0.011289542540908,1
1240,,0,634620.000000000000000,4331430.000000000000000,-0.013311055488884,1
1241,,0,634650.000000000000000,4331430.000000000000000,-0.016764547675848,1
1242,,0,634680.000000000000000,4331430.000000000000000,-0.013915073126554,1
1243,,0,634710.000000000000000,4331430.000000000000000,-0.010947182774544,1
1244,,0,634740.000000000000000,4331430.000000000000000,-0.008877364918590,1
1245,,0,634770.000000000000000,4331430.000000000000000,-0.006104344502091,1
1246,,0,634800.000000000000000,4331430.000000000000000,0.012688200920820,2
1247,,0,634830.000000000000000,4331430.000000000000000,0.029711702838540,2
1248,,0,634860.000000000000000,4331430.000000000000000,0.025642244145274,2
1249,,0,634890.000000000000000,4331430.000000000000000,0.001442134380341,1
1250,,0,634920.000000000000000,4331430.000000000000000,-0.002480987459421,1
1251,,0,634950.000000000000000,4331430.000000000000000,-0.007319761440158,1
1252,,0,634980.000000000000000,4331430.000000000000000,-0.016137730330229,1
1253,,0,635010.000000000000000,4331430.000000000000000,-0.014678422361612,1
1254,,0,635040.000000000000000,4331430.000000000000000,-0.013124954886734,1
1255,,0,635070.000000000000000,4331430.000000000000000,-0.017580172047019,1
1256,,0,635100.000000000000000,4331430.000000000000000,-0.015273487195373,1
1257,,0,635130.000000000000000,4331430.000000000000000,-0.004563754424453,1
1258,,0,635160.000000000000000,4331430.000000000000000,-0.012407789938152,1
1259,,0,635190.000000000000000,4331430.000000000000000,-0.006303628906608,1
1260,,0,635220.000000000000000,4331430.000000000000000,-0.010115463286638,1
1261,,0,635250.000000000000000,4331430.000000000000000,-0.009823428466916,1
1262,,0,635280.000000000000000,4331430.000000000000000,-0.007787719368935,1
1263,,0,635310.000000000000000,4331430.000000000000000,0.004601528868079,2
1264,,0,635340.000000000000000,4331430.000000000000000,0.009234542027116,2
1265,,0,635370.000000000000000,4331430.000000000000000,0.009553639218211,2
1266,,0,635400.000000000000000,4331430.000000000000000,0.018935395404696,2
1267,,0,635430.000000000000000,4331430.000000000000000,-0.004200624302030,1
1268,,0,635460.000000000000000,4331430.000000000000000,-0.006810666993260,1
1269,,0,635490.000000000000000,4331430.000000000000000,-0.004416132345796,1
1270,,0,635520.000000000000000,4331430.000000000000000,0.002361318096519,2
1271,,0,635550.000000000000000,4331430.000000000000000,-0.019968107342720,1
1272,,0,635580.000000000000000,4331430.000000000000000,-0.024345029145479,1
1273,,0,635610.000000000000000,4331430.000000000000000,0.000207768753171,1
1274,,0,635640.000000000000000,4331430.000000000000000,-0.007410719990730,1
1275,,0,635670.000000000000000,4331430.000000000000000,-0.005156310275197,1
1276,,0,635700.000000000000000,4331430.000000000000000,-0.004543524235487,1
1277,,0,635730.000000000000000,4331430.000000000000000,-0.008170938119292,1
1278,,0,635760.000000000000000,4331430.000000000000000,0.004747087135911,2
1279,,0,635790.000000000000000,4331430.000000000000000,0.002119826152921,2
1280,,0,635820.000000000000000,4331430.000000000000000,-0.007647592574358,1
1281,,0,635850.000000000000000,4331430.000000000000000,-0.016490221023560,1
1282,,0,635880.000000000000000,4331430.000000000000000,-0.009699661284685,1
1283,,0,635910.000000000000000,4331430.000000000000000,-0.009647730737925,1
1284,,0,635940.000000000000000,4331430.000000000000000,-0.012789394706488,1
1285,,0,635970.000000000000000,4331430.000000000000000,-0.005670629441738,1
1286,,0,636000.000000000000000,4331430.000000000000000,0.005858475342393,2
1287,,0,636030.000000000000000,4331430.000000000000000,-0.004536274820566,1
1288,,0,636060.000000000000000,4331430.000000000000000,-0.011165541596711,1
1289,,0,636090.000000000000000,4331430.000000000000000,-0.013366261497140,1
1290,,0,634020.000000000000000,4331400.000000000000000,-0.004774652421474,1
1291,,0,634050.000000000000000,4331400.000000000000000,0.014285033568740,2
1292,,0,634080.000000000000000,4331400.000000000000000,0.013727366924286,2
1293,,0,634110.000000000000000,4331400.000000000000000,0.017389269545674,2
1294,,0,634140.000000000000000,4331400.000000000000000,0.005621798336506,2
1295,,0,634170.000000000000000,4331400.000000000000000,-0.000968163833022,1
1296,,0,634200.000000000000000,4331400.000000000000000,-0.004690578207374,1
1297,,0,634230.000000000000000,4331400.000000000000000,-0.008416408672929,1
1298,,0,634260.000000000000000,4331400.000000000000000,-0.007846435531974,1
1299,,0,634290.000000000000000,4331400.000000000000000,-0.005160376429558,1
1300,,0,634320.000000000000000,4331400.000000000000000,-0.000865902751684,1
1301,,0,634350.000000000000000,4331400.000000000000000,-0.009520543739200,1
1302,,0,634380.000000000000000,4331400.000000000000000,-0.009579762816429,1
1303,,0,634410.000000000000000,4331400.000000000000000,-0.006086690351367,1
1304,,0,634440.000000000000000,4331400.000000000000000,-0.011667765676975,1
1305,,0,634470.000000000000000,4331400.000000000000000,-0.011618996039033,1
1306,,0,634500.000000000000000,4331400.000000000000000,-0.007699621841311,1
1307,,0,634530.000000000000000,4331400.000000000000000,-0.009332446381450,1
1308,,0,634560.000000000000000,4331400.000000000000000,-0.011199744418263,1
1309,,0,634590.000000000000000,4331400.000000000000000,-0.011163819581270,1
1310,,0,634620.000000000000000,4331400.000000000000000,-0.013332663103938,1
1311,,0,634650.000000000000000,4331400.000000000000000,-0.015847176313400,1
1312,,0,634680.000000000000000,4331400.000000000000000,-0.013832528144121,1
1313,,0,634710.000000000000000,4331400.000000000000000,-0.012737522833049,1
1314,,0,634740.000000000000000,4331400.000000000000000,-0.013676662929356,1
1315,,0,634770.000000000000000,4331400.000000000000000,-0.015160614624619,1
1316,,0,634800.000000000000000,4331400.000000000000000,-0.005773290991783,1
1317,,0,634830.000000000000000,4331400.000000000000000,0.012779334560037,2
1318,,0,634860.000000000000000,4331400.000000000000000,0.007256088778377,2
1319,,0,634890.000000000000000,4331400.000000000000000,-0.007543446496129,1
1320,,0,634920.000000000000000,4331400.000000000000000,-0.016834372654557,1
1321,,0,634950.000000000000000,4331400.000000000000000,-0.014900947920978,1
1322,,0,634980.000000000000000,4331400.000000000000000,-0.011377437971532,1
1323,,0,635010.000000000000000,4331400.000000000000000,-0.007665456272662,1
1324,,0,635040.000000000000000,4331400.000000000000000,-0.007997369393706,1
1325,,0,635070.000000000000000,4331400.000000000000000,-0.014610400423408,1
1326,,0,635100.000000000000000,4331400.000000000000000,-0.015475962311029,1
1327,,0,635130.000000000000000,4331400.000000000000000,-0.014491964131594,1
1328,,0,635160.000000000000000,4331400.000000000000000,-0.012296785600483,1
1329,,0,635190.000000000000000,4331400.000000000000000,-0.010913538746536,1
1330,,0,635220.000000000000000,4331400.000000000000000,-0.014024380594492,1
1331,,0,635250.000000000000000,4331400.000000000000000,-0.016578396782279,1
1332,,0,635280.000000000000000,4331400.000000000000000,-0.016393491998315,1
1333,,0,635310.000000000000000,4331400.000000000000000,-0.007370173931122,1
1334,,0,635340.000000000000000,4331400.000000000000000,0.003048056736588,2
1335,,0,635370.000000000000000,4331400.000000000000000,0.004712684080005,2
1336,,0,635400.000000000000000,4331400.000000000000000,0.005675336346030,2
1337,,0,635430.000000000000000,4331400.000000000000000,0.004688115790486,2
1338,,0,635460.000000000000000,4331400.000000000000000,0.009240172803402,2
1339,,0,635490.000000000000000,4331400.000000000000000,0.019233437255025,2
1340,,0,635520.000000000000000,4331400.000000000000000,0.018756434321404,2
1341,,0,635550.000000000000000,4331400.000000000000000,0.007670456543565,2
1342,,0,635580.000000000000000,4331400.000000000000000,-0.022496968507767,1
1343,,0,635610.000000000000000,4331400.000000000000000,-0.002930520102382,1
1344,,0,635640.000000000000000,4331400.000000000000000,0.000761229544878,1
1345,,0,635670.000000000000000,4331400.000000000000000,-0.010758895426989,1
1346,,0,635700.000000000000000,4331400.000000000000000,-0.004102777689695,1
1347,,0,635730.000000000000000,4331400.000000000000000,-0.005050903186202,1
1348,,0,635760.000000000000000,4331400.000000000000000,-0.003864383324981,1
1349,,0,635790.000000000000000,4331400.000000000000000,0.003741472959518,2
1350,,0,635820.000000000000000,4331400.000000000000000,0.001022920012474,1
1351,,0,635850.000000000000000,4331400.000000000000000,-0.003111544996500,1
1352,,0,635880.000000000000000,4331400.000000000000000,0.009935228154063,2
1353,,0,635910.000000000000000,4331400.000000000000000,0.006307972595096,2
1354,,0,635940.000000000000000,4331400.000000000000000,0.002784807235003,2
1355,,0,635970.000000000000000,4331400.000000000000000,0.001873975619674,2
1356,,0,636000.000000000000000,4331400.000000000000000,0.005919052287936,2
1357,,0,636030.000000000000000,4331400.000000000000000,-0.005161907523870,1
1358,,0,636060.000000000000000,4331400.000000000000000,-0.008722711354494,1
1359,,0,636090.000000000000000,4331400.000000000000000,-0.014022278599441,1
1360,,0,636120.000000000000000,4331400.000000000000000,0.001523043960333,1
1361,,0,634020.000000000000000,4331370.000000000000000,-0.006624342873693,1
1362,,0,634050.000000000000000,4331370.000000000000000,0.010634152218699,2
1363,,0,634080.000000000000000,4331370.000000000000000,0.020075358450413,2
1364,,0,634110.000000000000000,4331370.000000000000000,0.022949969395995,2
1365,,0,634140.000000000000000,4331370.000000000000000,0.034701623022556,2
1366,,0,634170.000000000000000,4331370.000000000000000,0.016837187111378,2
1367,,0,634200.000000000000000,4331370.000000000000000,-0.002215383574367,1
1368,,0,634230.000000000000000,4331370.000000000000000,-0.010855721309781,1
1369,,0,634260.000000000000000,4331370.000000000000000,-0.012646062299609,1
1370,,0,634290.000000000000000,4331370.000000000000000,-0.007518850266933,1
1371,,0,634320.000000000000000,4331370.000000000000000,0.002263152971864,2
1372,,0,634350.000000000000000,4331370.000000000000000,-0.003206638619304,1
1373,,0,634380.000000000000000,4331370.000000000000000,0.001001397147775,1
1374,,0,634410.000000000000000,4331370.000000000000000,0.004390230402350,2
1375,,0,634440.000000000000000,4331370.000000000000000,-0.009162049740553,1
1376,,0,634470.000000000000000,4331370.000000000000000,-0.015138972550631,1
1377,,0,634500.000000000000000,4331370.000000000000000,-0.006562085822225,1
1378,,0,634530.000000000000000,4331370.000000000000000,-0.003692589700222,1
1379,,0,634560.000000000000000,4331370.000000000000000,-0.004686558619142,1
1380,,0,634590.000000000000000,4331370.000000000000000,-0.003640456125140,1
1381,,0,634620.000000000000000,4331370.000000000000000,-0.008588362485170,1
1382,,0,634650.000000000000000,4331370.000000000000000,-0.013789366930723,1
1383,,0,634680.000000000000000,4331370.000000000000000,-0.012298170477152,1
1384,,0,634710.000000000000000,4331370.000000000000000,-0.012789471074939,1
1385,,0,634740.000000000000000,4331370.000000000000000,-0.015490325167775,1
1386,,0,634770.000000000000000,4331370.000000000000000,-0.019190985709429,1
1387,,0,634800.000000000000000,4331370.000000000000000,-0.007838049903512,1
1388,,0,634830.000000000000000,4331370.000000000000000,0.004800612106919,2
1389,,0,634860.000000000000000,4331370.000000000000000,-0.003981232643127,1
1390,,0,634890.000000000000000,4331370.000000000000000,-0.010683622211218,1
1391,,0,634920.000000000000000,4331370.000000000000000,-0.015144749544561,1
1392,,0,634950.000000000000000,4331370.000000000000000,-0.010266358964145,1
1393,,0,634980.000000000000000,4331370.000000000000000,-0.011832852847874,1
1394,,0,635010.000000000000000,4331370.000000000000000,-0.000245912000537,1
1395,,0,635040.000000000000000,4331370.000000000000000,0.000929338857532,1
1396,,0,635070.000000000000000,4331370.000000000000000,-0.003908924758434,1
1397,,0,635100.000000000000000,4331370.000000000000000,-0.011633185669780,1
1398,,0,635130.000000000000000,4331370.000000000000000,-0.017029432579875,1
1399,,0,635160.000000000000000,4331370.000000000000000,-0.012094158679247,1
1400,,0,635190.000000000000000,4331370.000000000000000,-0.018390499055386,1
1401,,0,635220.000000000000000,4331370.000000000000000,-0.022003319114447,1
1402,,0,635250.000000000000000,4331370.000000000000000,-0.017300698906183,1
1403,,0,635280.000000000000000,4331370.000000000000000,-0.019354280084372,1
1404,,0,635310.000000000000000,4331370.000000000000000,-0.015900794416666,1
1405,,0,635340.000000000000000,4331370.000000000000000,-0.010386105626822,1
1406,,0,635370.000000000000000,4331370.000000000000000,-0.003974050283432,1
1407,,0,635400.000000000000000,4331370.000000000000000,0.010815575718880,2
1408,,0,635430.000000000000000,4331370.000000000000000,0.012469748035073,2
1409,,0,635460.000000000000000,4331370.000000000000000,0.013810073956847,2
1410,,0,635490.000000000000000,4331370.000000000000000,0.020786905661225,2
